id,Specialism,reference_sum,test_sum,alignment_index,alignment_type
1,Cryptography & Communications Security (Cryptographer),0,0,NA,scenario
1,Cryptography & Communications Security (Secure Communications Operator),0,0,NA,scenario
1,Cyber Security Audit & Assurance,100,30,0.3,scenario
1,Cyber Security Governance & Risk Management,0,0,NA,scenario
1,Cyber Security Governance & Risk Management (Industrial Control Systems),0,0,NA,scenario
1,Cyber Security Management,250.21,90,0.3596978538028056,scenario
1,Cyber Threat Intelligence,250.21,210,0.8392949922065465,scenario
1,Data Protection & Privacy,0,0,NA,scenario
1,Digital Forensics,150.21,110.21000000000001,0.7337061447307104,scenario
1,Digital Forensics (Industrial Control Systems),150.21,110.21000000000001,0.7337061447307104,scenario
1,Identity & Access Management,100,30,0.3,scenario
1,Incident response,250.21,150,0.5994964230046761,scenario
1,Incident response (Industrial Control Systems),250.21,150,0.5994964230046761,scenario
1,Network Monitoring & Intrusion Detection,200,90,0.45,scenario
1,Secure Operations,150.21,60,0.3994407829039345,scenario
1,Secure Operations (Industrial control systems),150.21,60,0.3994407829039345,scenario
1,Secure System Architecture & Design,0,0,NA,scenario
1,Secure System Architecture & Design (Industrial Control Systems),0,0,NA,scenario
1,Secure System Development,0,0,NA,scenario
1,Secure System Development (Industrial Control Systems),0,0,NA,scenario
1,Security Testing,200,120,0.6,scenario
1,Vulnerability Management,200,120,0.6,scenario
2,Cryptography & Communications Security (Cryptographer),341.56000000000006,265.35,0.7768766834523948,scenario
2,Cryptography & Communications Security (Secure Communications Operator),341.56000000000006,265.35,0.7768766834523948,scenario
2,Cyber Security Audit & Assurance,362.28000000000003,334.65000000000003,0.9237330241801921,scenario
2,Cyber Security Governance & Risk Management,326.2,240,0.7357449417535254,scenario
2,Cyber Security Governance & Risk Management (Industrial Control Systems),423.46,300,0.7084494403249422,scenario
2,Cyber Security Management,856.7900000000001,640.26,0.7472776292907246,scenario
2,Cyber Threat Intelligence,345.13,205.46,0.5953119114536551,scenario
2,Data Protection & Privacy,336.08000000000004,248.45,0.7392585098786002,scenario
2,Digital Forensics,317.83000000000004,277.20000000000005,0.8721643645974263,scenario
2,Digital Forensics (Industrial Control Systems),415.09000000000003,367.20000000000005,0.8846274301958612,scenario
2,Identity & Access Management,367.76,234.54,0.637752882314553,scenario
2,Incident response,289.84999999999997,175.46,0.6053475935828878,scenario
2,Incident response (Industrial Control Systems),387.10999999999996,265.46000000000004,0.6857482369352382,scenario
2,Network Monitoring & Intrusion Detection,141.56,141.56,1,scenario
2,Secure Operations,310.01,252.64000000000001,0.8149414535015,scenario
2,Secure Operations (Industrial control systems),407.27,312.64,0.7676479976428413,scenario
2,Secure System Architecture & Design,275.58,240.56,0.8729225633209958,scenario
2,Secure System Architecture & Design (Industrial Control Systems),372.84,330.56,0.8866001501984766,scenario
2,Secure System Development,275.58,240.56,0.8729225633209958,scenario
2,Secure System Development (Industrial Control Systems),372.84,330.56,0.8866001501984766,scenario
2,Security Testing,260.63,225.01999999999998,0.8633695276829221,scenario
2,Vulnerability Management,255.69,181.63,0.7103523798349564,scenario
3,Cryptography & Communications Security (Cryptographer),798.1,450,0.5638391179050244,scenario
3,Cryptography & Communications Security (Secure Communications Operator),798.1,420,0.5262498433780228,scenario
3,Cyber Security Audit & Assurance,600,360,0.6,scenario
3,Cyber Security Governance & Risk Management,400,240,0.6,scenario
3,Cyber Security Governance & Risk Management (Industrial Control Systems),500,300,0.6,scenario
3,Cyber Security Management,2098.1,870,0.4146608836566417,scenario
3,Cyber Threat Intelligence,700,420,0.6,scenario
3,Data Protection & Privacy,500,330,0.66,scenario
3,Digital Forensics,800,480,0.6,scenario
3,Digital Forensics (Industrial Control Systems),900,570,0.6333333333333333,scenario
3,Identity & Access Management,898.1,510,0.5678654938202873,scenario
3,Incident response,700,330,0.4714285714285714,scenario
3,Incident response (Industrial Control Systems),800,420,0.525,scenario
3,Network Monitoring & Intrusion Detection,400,270,0.675,scenario
3,Secure Operations,800,420,0.525,scenario
3,Secure Operations (Industrial control systems),900,480,0.5333333333333333,scenario
3,Secure System Architecture & Design,798.1,540,0.6766069414860293,scenario
3,Secure System Architecture & Design (Industrial Control Systems),898.1,630,0.7014809041309431,scenario
3,Secure System Development,798.1,540,0.6766069414860293,scenario
3,Secure System Development (Industrial Control Systems),898.1,630,0.7014809041309431,scenario
3,Security Testing,700,510,0.7285714285714285,scenario
3,Vulnerability Management,600,390,0.65,scenario
4,Cryptography & Communications Security (Cryptographer),302.89,238.84,0.788537092673908,scenario
4,Cryptography & Communications Security (Secure Communications Operator),302.89,238.84,0.788537092673908,scenario
4,Cyber Security Audit & Assurance,329.77,258.1,0.7826667070988872,scenario
4,Cyber Security Governance & Risk Management,276.01,196.64999999999998,0.7124741857179087,scenario
4,Cyber Security Governance & Risk Management (Industrial Control Systems),376.01,256.65,0.6825616339990958,scenario
4,Cyber Security Management,909.8100000000001,603.23,0.6630285444213627,scenario
4,Cyber Threat Intelligence,358.38,299.53000000000003,0.8357888275015348,scenario
4,Data Protection & Privacy,258.67999999999995,188.68,0.7293953919901037,scenario
4,Digital Forensics,363.57,348.95,0.9597876612481778,scenario
4,Digital Forensics (Industrial Control Systems),463.57,438.95,0.9468904372586664,scenario
4,Identity & Access Management,334.68,250.11999999999998,0.7473407433966773,scenario
4,Incident response,409.53000000000003,276.64,0.6755060679315312,scenario
4,Incident response (Industrial Control Systems),509.53000000000003,366.64,0.7195650893961101,scenario
4,Network Monitoring & Intrusion Detection,191.89999999999998,169.58999999999997,0.8837415320479416,scenario
4,Secure Operations,455.2,325.78,0.7156854130052723,scenario
4,Secure Operations (Industrial control systems),555.2,385.78,0.6948487031700287,scenario
4,Secure System Architecture & Design,241.59999999999997,236.33999999999997,0.9782284768211921,scenario
4,Secure System Architecture & Design (Industrial Control Systems),341.59999999999997,326.34,0.955327868852459,scenario
4,Secure System Development,241.59999999999997,236.33999999999997,0.9782284768211921,scenario
4,Secure System Development (Industrial Control Systems),341.59999999999997,326.34,0.955327868852459,scenario
4,Security Testing,216.75,194.44,0.8970703575547866,scenario
4,Vulnerability Management,247.38999999999996,223.62999999999997,0.9039573143619387,scenario
5,Cryptography & Communications Security (Cryptographer),82.95,30,0.3616636528028933,scenario
5,Cryptography & Communications Security (Secure Communications Operator),82.95,30,0.3616636528028933,scenario
5,Cyber Security Audit & Assurance,179.19,172.95,0.9651766281600536,scenario
5,Cyber Security Governance & Risk Management,179.19,150,0.8371002846140968,scenario
5,Cyber Security Governance & Risk Management (Industrial Control Systems),179.19,150,0.8371002846140968,scenario
5,Cyber Security Management,179.19,172.95,0.9651766281600536,scenario
5,Cyber Threat Intelligence,179.19,90,0.5022601707684581,scenario
5,Data Protection & Privacy,179.19,142.95,0.7977565712372342,scenario
5,Digital Forensics,82.95,82.95,1,scenario
5,Digital Forensics (Industrial Control Systems),82.95,82.95,1,scenario
5,Identity & Access Management,179.19,90,0.5022601707684581,scenario
5,Incident response,0,0,NA,scenario
5,Incident response (Industrial Control Systems),0,0,NA,scenario
5,Network Monitoring & Intrusion Detection,0,0,NA,scenario
5,Secure Operations,0,0,NA,scenario
5,Secure Operations (Industrial control systems),0,0,NA,scenario
5,Secure System Architecture & Design,0,0,NA,scenario
5,Secure System Architecture & Design (Industrial Control Systems),0,0,NA,scenario
5,Secure System Development,0,0,NA,scenario
5,Secure System Development (Industrial Control Systems),0,0,NA,scenario
5,Security Testing,82.95,60,0.7233273056057866,scenario
5,Vulnerability Management,96.24,30,0.3117206982543641,scenario
6,Cryptography & Communications Security (Cryptographer),255.69000000000003,144.09,0.5635339669130588,scenario
6,Cryptography & Communications Security (Secure Communications Operator),255.69000000000003,144.09,0.5635339669130588,scenario
6,Cyber Security Audit & Assurance,92.32,90,0.9748700173310226,scenario
6,Cyber Security Governance & Risk Management,92.32,90,0.9748700173310226,scenario
6,Cyber Security Governance & Risk Management (Industrial Control Systems),92.32,90,0.9748700173310226,scenario
6,Cyber Security Management,508.78,263.18,0.5172766225087465,scenario
6,Cyber Threat Intelligence,153.23,60,0.3915682307642107,scenario
6,Data Protection & Privacy,171.74,120,0.698730639338535,scenario
6,Digital Forensics,221.68,120,0.5413208228076507,scenario
6,Digital Forensics (Industrial Control Systems),221.68,120,0.5413208228076507,scenario
6,Identity & Access Management,387.1,312.6,0.8075432704727461,scenario
6,Incident response,60.91,30,0.49252996223936957,scenario
6,Incident response (Industrial Control Systems),60.91,30,0.49252996223936957,scenario
6,Network Monitoring & Intrusion Detection,60.91,60.91,1,scenario
6,Secure Operations,232.51000000000002,199.42000000000002,0.857683540492882,scenario
6,Secure Operations (Industrial control systems),232.51000000000002,199.42000000000002,0.857683540492882,scenario
6,Secure System Architecture & Design,337.03999999999996,233.95000000000002,0.6941312603845242,scenario
6,Secure System Architecture & Design (Industrial Control Systems),337.03999999999996,233.95000000000002,0.6941312603845242,scenario
6,Secure System Development,337.03999999999996,233.95000000000002,0.6941312603845242,scenario
6,Secure System Development (Industrial Control Systems),337.03999999999996,233.95000000000002,0.6941312603845242,scenario
6,Security Testing,221.68,181.68,0.8195597257307831,scenario
6,Vulnerability Management,253.23,180,0.7108162539983415,scenario
7,Cryptography & Communications Security (Cryptographer),431,341.09999999999997,0.7914153132250579,scenario
7,Cryptography & Communications Security (Secure Communications Operator),431,311.09999999999997,0.7218097447795823,scenario
7,Cyber Security Audit & Assurance,88.9,48.39000000000001,0.5443194600674917,scenario
7,Cyber Security Governance & Risk Management,14.69,14.69,1,scenario
7,Cyber Security Governance & Risk Management (Industrial Control Systems),75.87,74.69,0.9844470805324897,scenario
7,Cyber Security Management,815.92,344.72,0.4224924012158055,scenario
7,Cyber Threat Intelligence,215.24,153.06,0.711113175989593,scenario
7,Data Protection & Privacy,102.89,75.37,0.7325298862863252,scenario
7,Digital Forensics,262.70000000000005,164.41,0.6258469737342975,scenario
7,Digital Forensics (Industrial Control Systems),323.88000000000005,225.59,0.6965234037297764,scenario
7,Identity & Access Management,323.6,248.57999999999998,0.7681705809641531,scenario
7,Incident response,311.39000000000004,169.66,0.544847297601079,scenario
7,Incident response (Industrial Control Systems),372.57000000000005,230.84,0.6195882652924282,scenario
7,Network Monitoring & Intrusion Detection,203.57,160.88,0.7902932652158963,scenario
7,Secure Operations,370.65,275.01,0.7419668150546338,scenario
7,Secure Operations (Industrial control systems),431.83,335.01,0.7757913993932798,scenario
7,Secure System Architecture & Design,436.48,305.15,0.6991156524926685,scenario
7,Secure System Architecture & Design (Industrial Control Systems),497.66,366.33,0.7361049712655225,scenario
7,Secure System Development,436.48,305.15,0.6991156524926685,scenario
7,Secure System Development (Industrial Control Systems),497.66,366.33,0.7361049712655225,scenario
7,Security Testing,213.17000000000002,170.48000000000002,0.799737298869447,scenario
7,Vulnerability Management,209.06,166.37,0.7958002487324213,scenario
8,Cryptography & Communications Security (Cryptographer),239.5,109.93,0.4589979123173278,scenario
8,Cryptography & Communications Security (Secure Communications Operator),239.5,109.93,0.4589979123173278,scenario
8,Cyber Security Audit & Assurance,408.78,298.78,0.7309066001272078,scenario
8,Cyber Security Governance & Risk Management,308.78,215.57,0.69813459420946955,scenario
8,Cyber Security Governance & Risk Management (Industrial Control Systems),308.78,215.57,0.69813459420946955,scenario
8,Cyber Security Management,507.27,408.71,0.8057050485934512,scenario
8,Cyber Threat Intelligence,267.77,184.07,0.687418306755798,scenario
8,Data Protection & Privacy,355.14,269.57,0.7590527679225094,scenario
8,Digital Forensics,229.89999999999998,211.33999999999997,0.9192692474989126,scenario
8,Digital Forensics (Industrial Control Systems),229.89999999999998,211.33999999999997,0.9192692474989126,scenario
8,Identity & Access Management,329.9,201.12,0.6096392846317066,scenario
8,Incident response,212.63,124.07,0.583501857687062,scenario
8,Incident response (Industrial Control Systems),212.63,124.07,0.583501857687062,scenario
8,Network Monitoring & Intrusion Detection,112.63,112.63,1,scenario
8,Secure Operations,212.63,142.63,0.6707896345764943,scenario
8,Secure Operations (Industrial control systems),212.63,142.63,0.6707896345764943,scenario
8,Secure System Architecture & Design,88.06,69.5,0.7892346127640245,scenario
8,Secure System Architecture & Design (Industrial Control Systems),88.06,69.5,0.7892346127640245,scenario
8,Secure System Development,88.06,69.5,0.7892346127640245,scenario
8,Secure System Development (Industrial Control Systems),88.06,69.5,0.7892346127640245,scenario
8,Security Testing,186.69,157.12,0.8416090845787134,scenario
8,Vulnerability Management,197.95,162.38,0.8203081586259157,scenario
9,Cryptography & Communications Security (Cryptographer),286.55999999999995,198.64000000000001,0.6931881630374095,scenario
9,Cryptography & Communications Security (Secure Communications Operator),286.55999999999995,198.64000000000001,0.6931881630374095,scenario
9,Cyber Security Audit & Assurance,385.05,325.71,0.8458901441371249,scenario
9,Cyber Security Governance & Risk Management,265.71000000000004,226.49,0.8523954687441194,scenario
9,Cyber Security Governance & Risk Management (Industrial Control Systems),271.33000000000004,232.11,0.8554527696900452,scenario
9,Cyber Security Management,621.54,535.65,0.8618109856163723,scenario
9,Cyber Threat Intelligence,343.9,246.06,0.7154986914800815,scenario
9,Data Protection & Privacy,314.41,267.92,0.8521357463185013,scenario
9,Digital Forensics,248.01000000000002,227.8,0.9185113503487762,scenario
9,Digital Forensics (Industrial Control Systems),253.63000000000002,233.42000000000002,0.9203169972006466,scenario
9,Identity & Access Management,425.38,301.22,0.7081197987681603,scenario
9,Incident response,233.47000000000003,192.37,0.8239602518524863,scenario
9,Incident response (Industrial Control Systems),239.09000000000003,197.99,0.8280982056965995,scenario
9,Network Monitoring & Intrusion Detection,174.62,146.6,0.8395372809529263,scenario
9,Secure Operations,210.70000000000002,189.81,0.9008542952064547,scenario
9,Secure Operations (Industrial control systems),216.32000000000002,195.43,0.9034301035502958,scenario
9,Secure System Architecture & Design,120.85,100.64,0.8327678940835748,scenario
9,Secure System Architecture & Design (Industrial Control Systems),126.47,106.26,0.840199256740729,scenario
9,Secure System Development,120.85,100.64,0.8327678940835748,scenario
9,Secure System Development (Industrial Control Systems),126.47,106.26,0.840199256740729,scenario
9,Security Testing,221.26000000000002,171.21,0.7737955346650999,scenario
9,Vulnerability Management,265.57,209.97,0.7906390028994239,scenario
10,Cryptography & Communications Security (Cryptographer),324.69,238.56,0.7347315901321261,scenario
10,Cryptography & Communications Security (Secure Communications Operator),324.69,238.56,0.7347315901321261,scenario
10,Cyber Security Audit & Assurance,263.1,242.22,0.9206385404789053,scenario
10,Cyber Security Governance & Risk Management,213.98999999999998,179.48999999999998,0.8387775129678957,scenario
10,Cyber Security Governance & Risk Management (Industrial Control Systems),313.84999999999997,239.48999999999998,0.7630715309861399,scenario
10,Cyber Security Management,730.46,542.63,0.7428606631437724,scenario
10,Cyber Threat Intelligence,366.66999999999996,237.97,0.649003190880083,scenario
10,Data Protection & Privacy,237.72000000000003,202.11,0.8502019182231196,scenario
10,Digital Forensics,286.43,252.23,0.8805990992563627,scenario
10,Digital Forensics (Industrial Control Systems),386.29,342.23,0.8859406145641875,scenario
10,Identity & Access Management,357.06000000000006,247.29,0.6925726768610316,scenario
10,Incident response,223.32,181.67000000000002,0.8134963281389934,scenario
10,Incident response (Industrial Control Systems),323.18,271.67,0.8406151370753141,scenario
10,Network Monitoring & Intrusion Detection,178.32999999999998,163.06,0.9143722312566591,scenario
10,Secure Operations,256.1,238.83,0.9325654041390081,scenario
10,Secure Operations (Industrial control systems),355.96000000000004,298.83000000000004,0.8395044387009777,scenario
10,Secure System Architecture & Design,212.90000000000003,178.7,0.839361202442461,scenario
10,Secure System Architecture & Design (Industrial Control Systems),312.76000000000005,268.7,0.8591252078270877,scenario
10,Secure System Development,212.90000000000003,178.7,0.839361202442461,scenario
10,Secure System Development (Industrial Control Systems),312.76000000000005,268.7,0.8591252078270877,scenario
10,Security Testing,275.73,231.57,0.8398433249918398,scenario
10,Vulnerability Management,277.23,207.42,0.7481874256032895,scenario
11,Cryptography & Communications Security (Cryptographer),529.5,391.4,0.7391879131255902,scenario
11,Cryptography & Communications Security (Secure Communications Operator),529.5,361.4,0.6825306893295562,scenario
11,Cyber Security Audit & Assurance,225.51999999999998,209.67999999999998,0.9297623270663355,scenario
11,Cyber Security Governance & Risk Management,216.73999999999998,170.89999999999998,0.7885023530497369,scenario
11,Cyber Security Governance & Risk Management (Industrial Control Systems),315.22999999999996,230.89999999999998,0.7324810455857628,scenario
11,Cyber Security Management,1233.34,606.56,0.4918027470121783,scenario
11,Cyber Threat Intelligence,486.83000000000004,293.29,0.6024484933138878,scenario
11,Data Protection & Privacy,252.26999999999998,177.20999999999998,0.7024616482340349,scenario
11,Digital Forensics,460.51,361.26,0.7844780786519294,scenario
11,Digital Forensics (Industrial Control Systems),559,451.26,0.8072629695885509,scenario
11,Identity & Access Management,503.1599999999999,354.55999999999995,0.7046665076715161,scenario
11,Incident response,352.81,201.62,0.5714690626682917,scenario
11,Incident response (Industrial Control Systems),451.3,291.62,0.6461777088411256,scenario
11,Network Monitoring & Intrusion Detection,251.3,218.31,0.8687226422602466,scenario
11,Secure Operations,602.33,369.40999999999997,0.6133016784818952,scenario
11,Secure Operations (Industrial control systems),700.82,429.40999999999997,0.6127250934619445,scenario
11,Secure System Architecture & Design,445.28,301.5,0.677102048149479,scenario
11,Secure System Architecture & Design (Industrial Control Systems),543.77,391.5,0.719973518215422,scenario
11,Secure System Development,445.28,301.5,0.677102048149479,scenario
11,Secure System Development (Industrial Control Systems),543.77,391.5,0.719973518215422,scenario
11,Security Testing,314.55,309.21000000000004,0.983023366714354,scenario
11,Vulnerability Management,367.08000000000004,234.09,0.6377084014383785,scenario
12,Cryptography & Communications Security (Cryptographer),141.29,131.37,0.9297897940406258,scenario
12,Cryptography & Communications Security (Secure Communications Operator),141.29,131.37,0.9297897940406258,scenario
12,Cyber Security Audit & Assurance,164.20999999999998,164.20999999999998,1,scenario
12,Cyber Security Governance & Risk Management,147.75,147.75,1,scenario
12,Cyber Security Governance & Risk Management (Industrial Control Systems),148.3,148.3,1,scenario
12,Cyber Security Management,315.79,302.77,0.958770068716552,scenario
12,Cyber Threat Intelligence,162.42000000000002,123.65,0.7612978697204777,scenario
12,Data Protection & Privacy,149.67,142.04,0.9490211799291776,scenario
12,Digital Forensics,105.08,103.94,0.9891511229539398,scenario
12,Digital Forensics (Industrial Control Systems),105.63,104.49,0.989207611474013,scenario
12,Identity & Access Management,171.48,153.93,0.8976557032890133,scenario
12,Incident response,78.88000000000001,77.74000000000001,0.9855476673427992,scenario
12,Incident response (Industrial Control Systems),79.43,78.29,0.9856477401485585,scenario
12,Network Monitoring & Intrusion Detection,54.870000000000005,54.870000000000005,1,scenario
12,Secure Operations,95.07,95.07,1,scenario
12,Secure Operations (Industrial control systems),95.61999999999999,95.61999999999999,1,scenario
12,Secure System Architecture & Design,67.08,65.94000000000001,0.9830053667262971,scenario
12,Secure System Architecture & Design (Industrial Control Systems),67.63,66.49000000000001,0.9831435753363894,scenario
12,Secure System Development,67.08,65.94000000000001,0.9830053667262971,scenario
12,Secure System Development (Industrial Control Systems),67.63,66.49000000000001,0.9831435753363894,scenario
12,Security Testing,91.77000000000001,91.77000000000001,1,scenario
12,Vulnerability Management,125.52,87.89000000000001,0.7002071383046528,scenario
13,Cryptography & Communications Security (Cryptographer),650.35,351.61,0.5406473437379873,scenario
13,Cryptography & Communications Security (Secure Communications Operator),650.35,351.61,0.5406473437379873,scenario
13,Cyber Security Audit & Assurance,544.23,316.03999999999996,0.5807103614280726,scenario
13,Cyber Security Governance & Risk Management,345.11,196.04,0.5680507664223001,scenario
13,Cyber Security Governance & Risk Management (Industrial Control Systems),347.52000000000004,198.45,0.571046270718232,scenario
13,Cyber Security Management,1400.32,723.2499999999998,0.5164890882084093,scenario
13,Cyber Threat Intelligence,596.78,420,0.7037769362244043,scenario
13,Data Protection & Privacy,444.84000000000003,316.03999999999996,0.7104576926535382,scenario
13,Digital Forensics,697.61,429.48,0.6156448445406459,scenario
13,Digital Forensics (Industrial Control Systems),700.02,431.89000000000004,0.6169680866260965,scenario
13,Identity & Access Management,747.06,438.87,0.5874628543892058,scenario
13,Incident response,553.93,303.79,0.548426696514,scenario
13,Incident response (Industrial Control Systems),556.3399999999999,306.20000000000005,0.5503828594025238,scenario
13,Network Monitoring & Intrusion Detection,397.30000000000007,270,0.6795872136924237,scenario
13,Secure Operations,750.2299999999999,420,0.55982831931541,scenario
13,Secure Operations (Industrial control systems),752.6399999999999,422.41,0.5612377763605444,scenario
13,Secure System Architecture & Design,493.09999999999997,303.76000000000005,0.616021091056581,scenario
13,Secure System Architecture & Design (Industrial Control Systems),495.51,306.1700000000001,0.6178886399870842,scenario
13,Secure System Development,493.09999999999997,303.76000000000005,0.616021091056581,scenario
13,Secure System Development (Industrial Control Systems),495.51,306.1700000000001,0.6178886399870842,scenario
13,Security Testing,584.7700000000001,417.14,0.7133402876344545,scenario
13,Vulnerability Management,543.34,390,0.7177826038944307,scenario
14,Cryptography & Communications Security (Cryptographer),341.71000000000004,252.57,0.7391355242749699,scenario
14,Cryptography & Communications Security (Secure Communications Operator),341.71000000000004,252.57,0.7391355242749699,scenario
14,Cyber Security Audit & Assurance,389.98,308.78999999999996,0.7918098364018666,scenario
14,Cyber Security Governance & Risk Management,313.3,234.72,0.7491860836259177,scenario
14,Cyber Security Governance & Risk Management (Industrial Control Systems),368.86,290.28,0.7869652442661171,scenario
14,Cyber Security Management,1003.5799999999999,662.8399999999999,0.6604754977181689,scenario
14,Cyber Threat Intelligence,505.21999999999997,368.03,0.7284549305253157,scenario
14,Data Protection & Privacy,266.39,211.67,0.794586883892038,scenario
14,Digital Forensics,492.7300000000001,332.13,0.6740608446816714,scenario
14,Digital Forensics (Industrial Control Systems),548.2900000000001,387.69,0.7070893140491344,scenario
14,Identity & Access Management,508.09000000000003,327.64,0.6448463854828869,scenario
14,Incident response,470.51000000000005,305.08000000000004,0.6484027969649955,scenario
14,Incident response (Industrial Control Systems),526.07,360.64000000000004,0.6855361453798924,scenario
14,Network Monitoring & Intrusion Detection,340.88,270,0.7920675897676602,scenario
14,Secure Operations,478.7500000000001,346.73,0.7242402088772845,scenario
14,Secure Operations (Industrial control systems),534.3100000000002,402.29,0.7529149744530327,scenario
14,Secure System Architecture & Design,361.46,282.05,0.7803076412327783,scenario
14,Secure System Architecture & Design (Industrial Control Systems),417.02,337.61,0.809577478298403,scenario
14,Secure System Development,361.46,282.05,0.7803076412327783,scenario
14,Secure System Development (Industrial Control Systems),417.02,337.61,0.809577478298403,scenario
14,Security Testing,421.12,340.96,0.8096504559270516,scenario
14,Vulnerability Management,502.06,375.99,0.7488945544357248,scenario
15,Cryptography & Communications Security (Cryptographer),225.1,151.91,0.6748556197245669,scenario
15,Cryptography & Communications Security (Secure Communications Operator),225.1,151.91,0.6748556197245669,scenario
15,Cyber Security Audit & Assurance,287.24,192.06,0.6686394652555354,scenario
15,Cyber Security Governance & Risk Management,191.89999999999998,127.94,0.6667014069828036,scenario
15,Cyber Security Governance & Risk Management (Industrial Control Systems),232.08999999999997,168.13,0.7244172519281313,scenario
15,Cyber Security Management,836.63,560.0999999999999,0.6694715704672315,scenario
15,Cyber Threat Intelligence,377.35999999999996,339.04,0.8984524061903754,scenario
15,Data Protection & Privacy,192.18,162.06,0.843271932563222,scenario
15,Digital Forensics,416.59,319.96,0.76804532033894235,scenario
15,Digital Forensics (Industrial Control Systems),456.78,360.15,0.7884539603310128,scenario
15,Identity & Access Management,458.7,320.33,0.6983431436668847,scenario
15,Incident response,304.39,253.53,0.8329117250895234,scenario
15,Incident response (Industrial Control Systems),344.58,293.72,0.8524000232166696,scenario
15,Network Monitoring & Intrusion Detection,241.14999999999998,175.97,0.729711797636326,scenario
15,Secure Operations,317.01,283.34999999999997,0.8938203842150089,scenario
15,Secure Operations (Industrial control systems),357.2,323.53999999999996,0.905767077267637,scenario
15,Secure System Architecture & Design,221.13,219.68,0.993442771220549,scenario
15,Secure System Architecture & Design (Industrial Control Systems),261.32,259.87,0.9944512475126283,scenario
15,Secure System Development,221.13,219.68,0.993442771220549,scenario
15,Secure System Development (Industrial Control Systems),261.32,259.87,0.9944512475126283,scenario
15,Security Testing,352.13,289.46,0.8220259563229488,scenario
15,Vulnerability Management,350.05999999999995,297.42,0.8496257784379823,scenario
16,Cryptography & Communications Security (Cryptographer),101.14999999999999,101.14999999999999,1,scenario
16,Cryptography & Communications Security (Secure Communications Operator),101.14999999999999,101.14999999999999,1,scenario
16,Cyber Security Audit & Assurance,120.63,85.78999999999999,0.7111829561468954,scenario
16,Cyber Security Governance & Risk Management,120.63,55.79,0.46248860150874577,scenario
16,Cyber Security Governance & Risk Management (Industrial Control Systems),120.63,55.79,0.46248860150874577,scenario
16,Cyber Security Management,337.25,247.91,0.7350926612305412,scenario
16,Cyber Threat Intelligence,276.51,220.29,0.7966800477378757,scenario
16,Data Protection & Privacy,25.79,25.79,1,scenario
16,Digital Forensics,218.34,132.12,0.6051112943116241,scenario
16,Digital Forensics (Industrial Control Systems),218.34,132.12,0.6051112943116241,scenario
16,Identity & Access Management,120.63,55.79,0.46248860150874577,scenario
16,Incident response,291.69,224.5,0.769652713497206,scenario
16,Incident response (Industrial Control Systems),291.69,224.5,0.769652713497206,scenario
16,Network Monitoring & Intrusion Detection,228.37,223.53,0.9788063230722074,scenario
16,Secure Operations,270.49,222.12,0.8211763836001331,scenario
16,Secure Operations (Industrial control systems),270.49,222.12,0.8211763836001331,scenario
16,Secure System Architecture & Design,142.12,90.74,0.6384745285674077,scenario
16,Secure System Architecture & Design (Industrial Control Systems),142.12,90.74,0.6384745285674077,scenario
16,Secure System Development,142.12,90.74,0.6384745285674077,scenario
16,Secure System Development (Industrial Control Systems),142.12,90.74,0.6384745285674077,scenario
16,Security Testing,133.53,133.53,1,scenario
16,Vulnerability Management,254.16,227.94,0.8968366383380548,scenario
17,Cryptography & Communications Security (Cryptographer),11.8,11.8,1,scenario
17,Cryptography & Communications Security (Secure Communications Operator),11.8,11.8,1,scenario
17,Cyber Security Audit & Assurance,11.8,11.8,1,scenario
17,Cyber Security Governance & Risk Management,11.8,11.8,1,scenario
17,Cyber Security Governance & Risk Management (Industrial Control Systems),11.8,11.8,1,scenario
17,Cyber Security Management,11.8,11.8,1,scenario
17,Cyber Threat Intelligence,11.8,11.8,1,scenario
17,Data Protection & Privacy,11.8,11.8,1,scenario
17,Digital Forensics,11.8,11.8,1,scenario
17,Digital Forensics (Industrial Control Systems),11.8,11.8,1,scenario
17,Identity & Access Management,11.8,11.8,1,scenario
17,Incident response,0,0,NA,scenario
17,Incident response (Industrial Control Systems),0,0,NA,scenario
17,Network Monitoring & Intrusion Detection,0,0,NA,scenario
17,Secure Operations,0,0,NA,scenario
17,Secure Operations (Industrial control systems),0,0,NA,scenario
17,Secure System Architecture & Design,0,0,NA,scenario
17,Secure System Architecture & Design (Industrial Control Systems),0,0,NA,scenario
17,Secure System Development,0,0,NA,scenario
17,Secure System Development (Industrial Control Systems),0,0,NA,scenario
17,Security Testing,11.8,11.8,1,scenario
17,Vulnerability Management,0,0,NA,scenario
18,Cryptography & Communications Security (Cryptographer),128.96,101.48,0.7869106699751861,scenario
