"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Secure System Development","Adversarial Behaviours","adversarial_behaviours",NA,0,"50",71.63,0
"Secure System Development","Forensics","forensics",NA,0,"50",0,0
"Secure System Development","Security Operations & Incident Management","security_operations_incident_management",NA,0,"50",78.51,0
"Secure System Development","Cryptography","cryptography","Related",60,"50",0,0
"Secure System Development","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"50",0,0
"Secure System Development","Distributed Systems Security","distributed_systems_security","Related",60,"50",0,0
"Secure System Development","Formal Methods for Security","formal_methods_for_security",NA,0,"50",80.8,0
"Secure System Development","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"50",82.81,0
"Secure System Development","Software Security","software_security","Core",90,"50",0,0
"Secure System Development","Web & Mobile Security","web_mobile_security","Related",60,"50",73.35,60
"Secure System Development","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"50",0,0
"Secure System Development","Network Security","network_security","Wider",30,"50",67.62,30
"Secure System Development","Hardware Security","hardware_security","Core",90,"50",79.37,79.37
"Secure System Development","Applied Cryptography","applied_cryptography",NA,0,"50",24.64,0
"Secure System Development","Cyber Physical Systems","cyber_physical_systems",NA,0,"50",0,0
"Secure System Development","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"50",0,0
"Secure System Development (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"50",100,0
"Secure System Development (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"50",47.85,0
"Secure System Development (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"50",0,0
"Secure System Development (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"50",31.81,0
"Secure System Development (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"50",66.48,0
"Secure System Development (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"50",71.63,0
"Secure System Development (Industrial Control Systems)","Forensics","forensics",NA,0,"50",0,0
"Secure System Development (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"50",78.51,0
"Secure System Development (Industrial Control Systems)","Cryptography","cryptography","Related",60,"50",0,0
"Secure System Development (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"50",0,0
"Secure System Development (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"50",0,0
"Secure System Development (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"50",80.8,0
"Secure System Development (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"50",82.81,0
"Secure System Development (Industrial Control Systems)","Software Security","software_security","Core",90,"50",0,0
"Secure System Development (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Related",60,"50",73.35,60
"Secure System Development (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"50",0,0
"Secure System Development (Industrial Control Systems)","Network Security","network_security","Wider",30,"50",67.62,30
"Secure System Development (Industrial Control Systems)","Hardware Security","hardware_security","Core",90,"50",79.37,79.37
"Secure System Development (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"50",24.64,0
"Secure System Development (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"50",0,0
"Secure System Development (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Risk Management & Governance","risk_management_governance","Core",90,"50",100,90
"Cyber Security Governance & Risk Management","Human Factors","human_factors_and_usable_security","Related",60,"50",47.85,47.85
"Cyber Security Governance & Risk Management","Privacy & Online Rights","privacy_online_rights",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Law & Regulation","cyber_security_law_regulation","Related",60,"50",31.81,31.81
"Cyber Security Governance & Risk Management","Malware & Attack Technologies","malware_attack_technologies",NA,0,"50",66.48,0
"Cyber Security Governance & Risk Management","Adversarial Behaviours","adversarial_behaviours",NA,0,"50",71.63,0
"Cyber Security Governance & Risk Management","Forensics","forensics",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"50",78.51,30
"Cyber Security Governance & Risk Management","Cryptography","cryptography",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Distributed Systems Security","distributed_systems_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Formal Methods for Security","formal_methods_for_security",NA,0,"50",80.8,0
"Cyber Security Governance & Risk Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"50",82.81,0
"Cyber Security Governance & Risk Management","Software Security","software_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Web & Mobile Security","web_mobile_security",NA,0,"50",73.35,0
"Cyber Security Governance & Risk Management","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Network Security","network_security",NA,0,"50",67.62,0
"Cyber Security Governance & Risk Management","Hardware Security","hardware_security",NA,0,"50",79.37,0
"Cyber Security Governance & Risk Management","Applied Cryptography","applied_cryptography",NA,0,"50",24.64,0
"Cyber Security Governance & Risk Management","Cyber Physical Systems","cyber_physical_systems",NA,0,"50",0,0
"Cyber Security Governance & Risk Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Risk Management & Governance","risk_management_governance","Core",90,"50",100,90
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Human Factors","human_factors_and_usable_security","Related",60,"50",47.85,47.85
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation","Related",60,"50",31.81,31.81
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"50",66.48,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"50",71.63,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Forensics","forensics",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"50",78.51,30
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Cryptography","cryptography",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"50",80.8,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"50",82.81,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Software Security","software_security",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Web & Mobile Security","web_mobile_security",NA,0,"50",73.35,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Network Security","network_security",NA,0,"50",67.62,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Hardware Security","hardware_security",NA,0,"50",79.37,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"50",24.64,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Related",60,"50",0,0
"Cyber Security Governance & Risk Management (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"50",0,0
"Digital Forensics","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Digital Forensics","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Digital Forensics","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Digital Forensics","Law & Regulation","cyber_security_law_regulation","Core",90,"51",80.49,80.49
"Digital Forensics","Malware & Attack Technologies","malware_attack_technologies",NA,0,"51",94.49,0
"Digital Forensics","Adversarial Behaviours","adversarial_behaviours","Related",60,"51",81.21,60
"Digital Forensics","Forensics","forensics","Core",90,"51",54.88,54.88
"Digital Forensics","Security Operations & Incident Management","security_operations_incident_management","Related",60,"51",100,60
"Digital Forensics","Cryptography","cryptography",NA,0,"51",0,0
"Digital Forensics","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Digital Forensics","Distributed Systems Security","distributed_systems_security","Related",60,"51",0,0
"Digital Forensics","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Digital Forensics","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Digital Forensics","Software Security","software_security","Related",60,"51",13.78,13.78
"Digital Forensics","Web & Mobile Security","web_mobile_security","Wider",30,"51",13.09,13.09
"Digital Forensics","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Digital Forensics","Network Security","network_security","Wider",30,"51",66.83,30
"Digital Forensics","Hardware Security","hardware_security",NA,0,"51",0,0
"Digital Forensics","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Digital Forensics","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Digital Forensics","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Digital Forensics (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Digital Forensics (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Digital Forensics (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Digital Forensics (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation","Core",90,"51",80.49,80.49
"Digital Forensics (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"51",94.49,0
"Digital Forensics (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours","Related",60,"51",81.21,60
"Digital Forensics (Industrial Control Systems)","Forensics","forensics","Core",90,"51",54.88,54.88
"Digital Forensics (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management","Related",60,"51",100,60
"Digital Forensics (Industrial Control Systems)","Cryptography","cryptography",NA,0,"51",0,0
"Digital Forensics (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Digital Forensics (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"51",0,0
"Digital Forensics (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Digital Forensics (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Digital Forensics (Industrial Control Systems)","Software Security","software_security","Related",60,"51",13.78,13.78
"Digital Forensics (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Wider",30,"51",13.09,13.09
"Digital Forensics (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Digital Forensics (Industrial Control Systems)","Network Security","network_security","Wider",30,"51",66.83,30
"Digital Forensics (Industrial Control Systems)","Hardware Security","hardware_security",NA,0,"51",0,0
"Digital Forensics (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Digital Forensics (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"51",1.3,1.3
"Digital Forensics (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Cyber Threat Intelligence","Risk Management & Governance","risk_management_governance","Wider",30,"51",83.16,30
"Cyber Threat Intelligence","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Cyber Threat Intelligence","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Cyber Threat Intelligence","Law & Regulation","cyber_security_law_regulation","Related",60,"51",80.49,60
"Cyber Threat Intelligence","Malware & Attack Technologies","malware_attack_technologies","Core",90,"51",94.49,90
"Cyber Threat Intelligence","Adversarial Behaviours","adversarial_behaviours","Core",90,"51",81.21,81.21
"Cyber Threat Intelligence","Forensics","forensics","Wider",30,"51",54.88,30
"Cyber Threat Intelligence","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Cyber Threat Intelligence","Cryptography","cryptography",NA,0,"51",0,0
"Cyber Threat Intelligence","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Cyber Threat Intelligence","Distributed Systems Security","distributed_systems_security",NA,0,"51",0,0
"Cyber Threat Intelligence","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Cyber Threat Intelligence","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Cyber Threat Intelligence","Software Security","software_security",NA,0,"51",13.78,0
"Cyber Threat Intelligence","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Cyber Threat Intelligence","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Cyber Threat Intelligence","Network Security","network_security","Wider",30,"51",66.83,30
"Cyber Threat Intelligence","Hardware Security","hardware_security",NA,0,"51",0,0
"Cyber Threat Intelligence","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Cyber Threat Intelligence","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Cyber Threat Intelligence","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Cyber Security Management","Risk Management & Governance","risk_management_governance","Core",90,"51",83.16,83.16
"Cyber Security Management","Human Factors","human_factors_and_usable_security","Related",60,"51",48.93,48.93
"Cyber Security Management","Privacy & Online Rights","privacy_online_rights","Related",60,"51",0,0
"Cyber Security Management","Law & Regulation","cyber_security_law_regulation","Core",90,"51",80.49,80.49
"Cyber Security Management","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"51",94.49,30
"Cyber Security Management","Adversarial Behaviours","adversarial_behaviours","Wider",30,"51",81.21,30
"Cyber Security Management","Forensics","forensics","Wider",30,"51",54.88,30
"Cyber Security Management","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Cyber Security Management","Cryptography","cryptography","Wider",30,"51",0,0
"Cyber Security Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"51",21.24,21.24
"Cyber Security Management","Distributed Systems Security","distributed_systems_security","Wider",30,"51",0,0
"Cyber Security Management","Formal Methods for Security","formal_methods_for_security","Wider",30,"51",32.52,30
"Cyber Security Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"51",18.88,18.88
"Cyber Security Management","Software Security","software_security","Wider",30,"51",13.78,13.78
"Cyber Security Management","Web & Mobile Security","web_mobile_security","Wider",30,"51",13.09,13.09
"Cyber Security Management","Secure Software Lifecycle","secure_software_lifecycle","Wider",30,"51",2.25,2.25
"Cyber Security Management","Network Security","network_security","Wider",30,"51",66.83,30
"Cyber Security Management","Hardware Security","hardware_security","Wider",30,"51",0,0
"Cyber Security Management","Applied Cryptography","applied_cryptography","Wider",30,"51",0,0
"Cyber Security Management","Cyber Physical Systems","cyber_physical_systems","Wider",30,"51",1.3,1.3
"Cyber Security Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Wider",30,"51",0,0
"Incident response","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Incident response","Human Factors","human_factors_and_usable_security","Wider",30,"51",48.93,30
"Incident response","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Incident response","Law & Regulation","cyber_security_law_regulation",NA,0,"51",80.49,0
"Incident response","Malware & Attack Technologies","malware_attack_technologies","Related",60,"51",94.49,60
"Incident response","Adversarial Behaviours","adversarial_behaviours","Related",60,"51",81.21,60
"Incident response","Forensics","forensics","Wider",30,"51",54.88,30
"Incident response","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Incident response","Cryptography","cryptography",NA,0,"51",0,0
"Incident response","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Incident response","Distributed Systems Security","distributed_systems_security",NA,0,"51",0,0
"Incident response","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Incident response","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Incident response","Software Security","software_security",NA,0,"51",13.78,0
"Incident response","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Incident response","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Incident response","Network Security","network_security","Wider",30,"51",66.83,30
"Incident response","Hardware Security","hardware_security","Wider",30,"51",0,0
"Incident response","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Incident response","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Incident response","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Incident response (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Incident response (Industrial Control Systems)","Human Factors","human_factors_and_usable_security","Wider",30,"51",48.93,30
"Incident response (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Incident response (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"51",80.49,0
"Incident response (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies","Related",60,"51",94.49,60
"Incident response (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours","Related",60,"51",81.21,60
"Incident response (Industrial Control Systems)","Forensics","forensics","Wider",30,"51",54.88,30
"Incident response (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Incident response (Industrial Control Systems)","Cryptography","cryptography",NA,0,"51",0,0
"Incident response (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Incident response (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security",NA,0,"51",0,0
"Incident response (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Incident response (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Incident response (Industrial Control Systems)","Software Security","software_security",NA,0,"51",13.78,0
"Incident response (Industrial Control Systems)","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Incident response (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Incident response (Industrial Control Systems)","Network Security","network_security","Wider",30,"51",66.83,30
"Incident response (Industrial Control Systems)","Hardware Security","hardware_security","Wider",30,"51",0,0
"Incident response (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Incident response (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"51",1.3,1.3
"Incident response (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Network Monitoring & Intrusion Detection","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Network Monitoring & Intrusion Detection","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Network Monitoring & Intrusion Detection","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Network Monitoring & Intrusion Detection","Law & Regulation","cyber_security_law_regulation",NA,0,"51",80.49,0
"Network Monitoring & Intrusion Detection","Malware & Attack Technologies","malware_attack_technologies","Related",60,"51",94.49,60
"Network Monitoring & Intrusion Detection","Adversarial Behaviours","adversarial_behaviours","Wider",30,"51",81.21,30
"Network Monitoring & Intrusion Detection","Forensics","forensics",NA,0,"51",54.88,0
"Network Monitoring & Intrusion Detection","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Network Monitoring & Intrusion Detection","Cryptography","cryptography",NA,0,"51",0,0
"Network Monitoring & Intrusion Detection","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Network Monitoring & Intrusion Detection","Distributed Systems Security","distributed_systems_security",NA,0,"51",0,0
"Network Monitoring & Intrusion Detection","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Network Monitoring & Intrusion Detection","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Network Monitoring & Intrusion Detection","Software Security","software_security",NA,0,"51",13.78,0
"Network Monitoring & Intrusion Detection","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Network Monitoring & Intrusion Detection","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Network Monitoring & Intrusion Detection","Network Security","network_security","Core",90,"51",66.83,66.83
"Network Monitoring & Intrusion Detection","Hardware Security","hardware_security",NA,0,"51",0,0
"Network Monitoring & Intrusion Detection","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Network Monitoring & Intrusion Detection","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Network Monitoring & Intrusion Detection","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Vulnerability Management","Risk Management & Governance","risk_management_governance","Wider",30,"51",83.16,30
"Vulnerability Management","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Vulnerability Management","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Vulnerability Management","Law & Regulation","cyber_security_law_regulation",NA,0,"51",80.49,0
"Vulnerability Management","Malware & Attack Technologies","malware_attack_technologies","Related",60,"51",94.49,60
"Vulnerability Management","Adversarial Behaviours","adversarial_behaviours","Related",60,"51",81.21,60
"Vulnerability Management","Forensics","forensics",NA,0,"51",54.88,0
"Vulnerability Management","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Vulnerability Management","Cryptography","cryptography",NA,0,"51",0,0
"Vulnerability Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Vulnerability Management","Distributed Systems Security","distributed_systems_security",NA,0,"51",0,0
"Vulnerability Management","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Vulnerability Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Vulnerability Management","Software Security","software_security",NA,0,"51",13.78,0
"Vulnerability Management","Web & Mobile Security","web_mobile_security","Core",90,"51",13.09,13.09
"Vulnerability Management","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Vulnerability Management","Network Security","network_security","Related",60,"51",66.83,60
"Vulnerability Management","Hardware Security","hardware_security",NA,0,"51",0,0
"Vulnerability Management","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Vulnerability Management","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Vulnerability Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Security Testing","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Security Testing","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Security Testing","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Security Testing","Law & Regulation","cyber_security_law_regulation","Related",60,"51",80.49,60
"Security Testing","Malware & Attack Technologies","malware_attack_technologies","Core",90,"51",94.49,90
"Security Testing","Adversarial Behaviours","adversarial_behaviours","Wider",30,"51",81.21,30
"Security Testing","Forensics","forensics",NA,0,"51",54.88,0
"Security Testing","Security Operations & Incident Management","security_operations_incident_management",NA,0,"51",100,0
"Security Testing","Cryptography","cryptography",NA,0,"51",0,0
"Security Testing","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"51",21.24,0
"Security Testing","Distributed Systems Security","distributed_systems_security",NA,0,"51",0,0
"Security Testing","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Security Testing","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Security Testing","Software Security","software_security","Core",90,"51",13.78,13.78
"Security Testing","Web & Mobile Security","web_mobile_security","Related",60,"51",13.09,13.09
"Security Testing","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"51",2.25,2.25
"Security Testing","Network Security","network_security","Core",90,"51",66.83,66.83
"Security Testing","Hardware Security","hardware_security",NA,0,"51",0,0
"Security Testing","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Security Testing","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Security Testing","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Cryptography & Communications Security (Cryptographer)","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Cryptography & Communications Security (Cryptographer)","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Cryptography & Communications Security (Cryptographer)","Privacy & Online Rights","privacy_online_rights","Wider",30,"51",0,0
"Cryptography & Communications Security (Cryptographer)","Law & Regulation","cyber_security_law_regulation","Wider",30,"51",80.49,30
"Cryptography & Communications Security (Cryptographer)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"51",94.49,0
"Cryptography & Communications Security (Cryptographer)","Adversarial Behaviours","adversarial_behaviours",NA,0,"51",81.21,0
"Cryptography & Communications Security (Cryptographer)","Forensics","forensics",NA,0,"51",54.88,0
"Cryptography & Communications Security (Cryptographer)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"51",100,0
"Cryptography & Communications Security (Cryptographer)","Cryptography","cryptography","Core",90,"51",0,0
"Cryptography & Communications Security (Cryptographer)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"51",21.24,21.24
"Cryptography & Communications Security (Cryptographer)","Distributed Systems Security","distributed_systems_security","Core",90,"51",0,0
"Cryptography & Communications Security (Cryptographer)","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Cryptography & Communications Security (Cryptographer)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"51",18.88,18.88
"Cryptography & Communications Security (Cryptographer)","Software Security","software_security",NA,0,"51",13.78,0
"Cryptography & Communications Security (Cryptographer)","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Cryptography & Communications Security (Cryptographer)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Cryptography & Communications Security (Cryptographer)","Network Security","network_security","Core",90,"51",66.83,66.83
"Cryptography & Communications Security (Cryptographer)","Hardware Security","hardware_security",NA,0,"51",0,0
"Cryptography & Communications Security (Cryptographer)","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Cryptography & Communications Security (Cryptographer)","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Cryptography & Communications Security (Cryptographer)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"51",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Cryptography & Communications Security (Secure Communications Operator)","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Cryptography & Communications Security (Secure Communications Operator)","Privacy & Online Rights","privacy_online_rights","Wider",30,"51",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Law & Regulation","cyber_security_law_regulation","Wider",30,"51",80.49,30
