"","id","permutation","test_max","reference_max","alignment_index","n_permutations"
"32551","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management",30,100,0.3,3
"32552","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management (Industrial Control Systems)",30,100,0.3,3
"32553","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Cyber Security Management",90,250.21,0.359697853802806,3
"32554","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Cyber Threat Intelligence",210,250.21,0.839294992206546,3
"32555","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Data Protection & Privacy",30,100,0.3,3
"32556","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Digital Forensics",110.21,150.21,0.73370614473071,3
"32557","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32558","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Identity & Access Management",30,100,0.3,3
"32559","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Incident response",150,250.21,0.599496423004676,3
"32560","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32561","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Network Monitoring & Intrusion Detection",90,200,0.45,3
"32562","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Secure Operations",60,150.21,0.399440782903934,3
"32563","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,3
"32564","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Secure System Architecture & Design",30,100,0.3,3
"32565","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,3
"32566","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Secure System Development",30,100,0.3,3
"32567","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Secure System Development (Industrial Control Systems)",30,100,0.3,3
"32568","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Security Testing",120,200,0.6,3
"32569","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance, Vulnerability Management",120,200,0.6,3
"32570","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,3
"32571","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Cyber Security Management",90,250.21,0.359697853802806,3
"32572","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,3
"32573","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Data Protection & Privacy",0,0,NA,3
"32574","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Digital Forensics",110.21,150.21,0.73370614473071,3
"32575","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32576","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Identity & Access Management",30,100,0.3,3
"32577","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Incident response",150,250.21,0.599496423004676,3
"32578","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32579","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",90,200,0.45,3
"32580","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Secure Operations",60,150.21,0.399440782903934,3
"32581","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,3
"32582","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Secure System Architecture & Design",0,0,NA,3
"32583","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,3
"32584","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Secure System Development",0,0,NA,3
"32585","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",0,0,NA,3
"32586","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Security Testing",120,200,0.6,3
"32587","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management, Vulnerability Management",120,200,0.6,3
"32588","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Security Management",90,250.21,0.359697853802806,3
"32589","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Threat Intelligence",210,250.21,0.839294992206546,3
"32590","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Data Protection & Privacy",0,0,NA,3
"32591","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics",110.21,150.21,0.73370614473071,3
"32592","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32593","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Identity & Access Management",30,100,0.3,3
"32594","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,3
"32595","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32596","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Network Monitoring & Intrusion Detection",90,200,0.45,3
"32597","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations",60,150.21,0.399440782903934,3
"32598","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,3
"32599","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design",0,0,NA,3
"32600","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,3
"32601","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development",0,0,NA,3
"32602","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,3
"32603","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Security Testing",120,200,0.6,3
"32604","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems), Vulnerability Management",120,200,0.6,3
"32605","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,3
"32606","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Data Protection & Privacy",90,250.21,0.359697853802806,3
"32607","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Digital Forensics",110.21,250.21,0.440470005195636,3
"32608","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Digital Forensics (Industrial Control Systems)",110.21,250.21,0.440470005195636,3
"32609","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Identity & Access Management",90,250.21,0.359697853802806,3
"32610","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Incident response",150,250.21,0.599496423004676,3
"32611","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32612","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Network Monitoring & Intrusion Detection",90,250.21,0.359697853802806,3
"32613","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Secure Operations",90,250.21,0.359697853802806,3
"32614","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Secure Operations (Industrial control systems)",90,250.21,0.359697853802806,3
"32615","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Secure System Architecture & Design",90,250.21,0.359697853802806,3
"32616","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Secure System Architecture & Design (Industrial Control Systems)",90,250.21,0.359697853802806,3
"32617","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Secure System Development",90,250.21,0.359697853802806,3
"32618","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Secure System Development (Industrial Control Systems)",90,250.21,0.359697853802806,3
"32619","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Security Testing",120,250.21,0.479597138403741,3
"32620","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management, Vulnerability Management",120,250.21,0.479597138403741,3
"32621","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Data Protection & Privacy",210,250.21,0.839294992206546,3
"32622","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Digital Forensics",210,250.21,0.839294992206546,3
"32623","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",210,250.21,0.839294992206546,3
"32624","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Identity & Access Management",210,250.21,0.839294992206546,3
"32625","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Incident response",210,250.21,0.839294992206546,3
"32626","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Incident response (Industrial Control Systems)",210,250.21,0.839294992206546,3
"32627","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",210,250.21,0.839294992206546,3
"32628","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Secure Operations",210,250.21,0.839294992206546,3
"32629","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Secure Operations (Industrial control systems)",210,250.21,0.839294992206546,3
"32630","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Secure System Architecture & Design",210,250.21,0.839294992206546,3
"32631","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",210,250.21,0.839294992206546,3
"32632","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Secure System Development",210,250.21,0.839294992206546,3
"32633","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",210,250.21,0.839294992206546,3
"32634","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Security Testing",210,250.21,0.839294992206546,3
"32635","22","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence, Vulnerability Management",210,250.21,0.839294992206546,3
"32636","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Digital Forensics",110.21,150.21,0.73370614473071,3
"32637","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32638","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Identity & Access Management",30,100,0.3,3
"32639","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Incident response",150,250.21,0.599496423004676,3
"32640","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32641","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Network Monitoring & Intrusion Detection",90,200,0.45,3
"32642","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Secure Operations",60,150.21,0.399440782903934,3
"32643","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,3
"32644","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Secure System Architecture & Design",0,0,NA,3
"32645","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,3
"32646","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Secure System Development",0,0,NA,3
"32647","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Secure System Development (Industrial Control Systems)",0,0,NA,3
"32648","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Security Testing",120,200,0.6,3
"32649","22","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy, Vulnerability Management",120,200,0.6,3
"32650","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32651","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Identity & Access Management",110.21,150.21,0.73370614473071,3
"32652","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Incident response",150,250.21,0.599496423004676,3
"32653","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32654","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Network Monitoring & Intrusion Detection",110.21,200,0.55105,3
"32655","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Secure Operations",110.21,150.21,0.73370614473071,3
"32656","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,3
"32657","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Secure System Architecture & Design",110.21,150.21,0.73370614473071,3
"32658","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32659","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Secure System Development",110.21,150.21,0.73370614473071,3
"32660","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32661","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Security Testing",120,200,0.6,3
"32662","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics, Vulnerability Management",120,200,0.6,3
"32663","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Identity & Access Management",110.21,150.21,0.73370614473071,3
"32664","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,3
"32665","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32666","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",110.21,200,0.55105,3
"32667","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Secure Operations",110.21,150.21,0.73370614473071,3
"32668","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,3
"32669","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",110.21,150.21,0.73370614473071,3
"32670","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32671","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Secure System Development",110.21,150.21,0.73370614473071,3
"32672","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32673","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Security Testing",120,200,0.6,3
"32674","22","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems), Vulnerability Management",120,200,0.6,3
"32675","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Incident response",150,250.21,0.599496423004676,3
"32676","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32677","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Network Monitoring & Intrusion Detection",90,200,0.45,3
"32678","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Secure Operations",60,150.21,0.399440782903934,3
"32679","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,3
"32680","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Secure System Architecture & Design",30,100,0.3,3
"32681","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,3
"32682","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Secure System Development",30,100,0.3,3
"32683","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Secure System Development (Industrial Control Systems)",30,100,0.3,3
"32684","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Security Testing",120,200,0.6,3
"32685","22","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management, Vulnerability Management",120,200,0.6,3
"32686","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32687","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Network Monitoring & Intrusion Detection",150,250.21,0.599496423004676,3
"32688","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Secure Operations",150,250.21,0.599496423004676,3
"32689","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Secure Operations (Industrial control systems)",150,250.21,0.599496423004676,3
"32690","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Secure System Architecture & Design",150,250.21,0.599496423004676,3
"32691","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Secure System Architecture & Design (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32692","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Secure System Development",150,250.21,0.599496423004676,3
"32693","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Secure System Development (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32694","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Security Testing",150,250.21,0.599496423004676,3
"32695","22","Cryptography & Communications Security (Secure Communications Operator), Incident response, Vulnerability Management",150,250.21,0.599496423004676,3
"32696","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Network Monitoring & Intrusion Detection",150,250.21,0.599496423004676,3
"32697","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Secure Operations",150,250.21,0.599496423004676,3
"32698","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Secure Operations (Industrial control systems)",150,250.21,0.599496423004676,3
"32699","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Secure System Architecture & Design",150,250.21,0.599496423004676,3
"32700","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32701","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Secure System Development",150,250.21,0.599496423004676,3
"32702","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Secure System Development (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32703","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Security Testing",150,250.21,0.599496423004676,3
"32704","22","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems), Vulnerability Management",150,250.21,0.599496423004676,3
"32705","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Secure Operations",90,200,0.45,3
"32706","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Secure Operations (Industrial control systems)",90,200,0.45,3
"32707","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Secure System Architecture & Design",90,200,0.45,3
"32708","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Secure System Architecture & Design (Industrial Control Systems)",90,200,0.45,3
"32709","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Secure System Development",90,200,0.45,3
"32710","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Secure System Development (Industrial Control Systems)",90,200,0.45,3
"32711","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Security Testing",120,200,0.6,3
"32712","22","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection, Vulnerability Management",120,200,0.6,3
"32713","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,3
"32714","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations, Secure System Architecture & Design",60,150.21,0.399440782903934,3
"32715","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations, Secure System Architecture & Design (Industrial Control Systems)",60,150.21,0.399440782903934,3
"32716","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations, Secure System Development",60,150.21,0.399440782903934,3
"32717","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations, Secure System Development (Industrial Control Systems)",60,150.21,0.399440782903934,3
"32718","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations, Security Testing",120,200,0.6,3
"32719","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations, Vulnerability Management",120,200,0.6,3
"32720","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems), Secure System Architecture & Design",60,150.21,0.399440782903934,3
"32721","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems), Secure System Architecture & Design (Industrial Control Systems)",60,150.21,0.399440782903934,3
"32722","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems), Secure System Development",60,150.21,0.399440782903934,3
"32723","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",60,150.21,0.399440782903934,3
"32724","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems), Security Testing",120,200,0.6,3
"32725","22","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems), Vulnerability Management",120,200,0.6,3
"32726","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,3
"32727","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design, Secure System Development",0,0,NA,3
"32728","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",0,0,NA,3
"32729","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design, Security Testing",120,200,0.6,3
"32730","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design, Vulnerability Management",120,200,0.6,3
"32731","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems), Secure System Development",0,0,NA,3
"32732","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,3
"32733","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems), Security Testing",120,200,0.6,3
"32734","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",120,200,0.6,3
"32735","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Development, Secure System Development (Industrial Control Systems)",0,0,NA,3
"32736","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Development, Security Testing",120,200,0.6,3
"32737","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Development, Vulnerability Management",120,200,0.6,3
"32738","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems), Security Testing",120,200,0.6,3
"32739","22","Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems), Vulnerability Management",120,200,0.6,3
"32740","22","Cryptography & Communications Security (Secure Communications Operator), Security Testing, Vulnerability Management",120,200,0.6,3
"32741","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Cyber Security Governance & Risk Management (Industrial Control Systems)",30,100,0.3,3
"32742","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Cyber Security Management",90,250.21,0.359697853802806,3
"32743","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,3
"32744","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Data Protection & Privacy",30,100,0.3,3
"32745","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Digital Forensics",110.21,150.21,0.73370614473071,3
"32746","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,3
"32747","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Identity & Access Management",30,100,0.3,3
"32748","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Incident response",150,250.21,0.599496423004676,3
"32749","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,3
"32750","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",90,200,0.45,3
"32751","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Secure Operations",60,150.21,0.399440782903934,3
"32752","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,3
"32753","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Secure System Architecture & Design",30,100,0.3,3
"32754","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,3
"32755","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Secure System Development",30,100,0.3,3
"32756","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",30,100,0.3,3
"32757","22","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management, Security Testing",120,200,0.6,3
