id,Specialism,alignment_type,threshold_sum,indicator_sum,indicator_mean,indicator_max,indicator_min,alignment_index
27,Incident response,personal,330,256.99,36.712857142857146,50.59,30,0.7787575757575758
27,Incident response (Industrial Control Systems),personal,420,314.69,39.33625,57.7,30,0.7492619047619048
27,Network Monitoring & Intrusion Detection,personal,270,176.65,44.1625,60.25,30,0.6542592592592593
27,Secure Operations,personal,420,306.53999999999996,38.3175,60,15.15,0.7298571428571428
27,Secure Operations (Industrial control systems),personal,480,364.23999999999995,40.471111111111114,60,15.15,0.7588333333333332
27,Secure System Architecture & Design,personal,540,288.65999999999997,36.0825,61.79,15.15,0.5345555555555555
27,Secure System Architecture & Design (Industrial Control Systems),personal,630,346.35999999999996,38.48444444444444,61.79,15.15,0.5497777777777777
27,Secure System Development,personal,540,288.65999999999997,36.0825,61.79,15.15,0.5345555555555555
27,Secure System Development (Industrial Control Systems),personal,630,346.35999999999996,38.48444444444444,61.79,15.15,0.5497777777777777
27,Security Testing,personal,510,318.25,45.464285714285715,61.79,27.62,0.6240196078431373
27,Vulnerability Management,personal,390,268.97,44.82833333333333,60,30,0.6896666666666668
28,Cryptography & Communications Security (Cryptographer),personal,450,310.72,38.84,60,30,0.6904888888888889
28,Cryptography & Communications Security (Secure Communications Operator),personal,420,310.72,38.84,60,30,0.7398095238095239
28,Cyber Security Audit & Assurance,personal,360,338.56,56.42666666666667,90,30,0.9404444444444444
28,Cyber Security Governance & Risk Management,personal,240,240,60,90,30,1
28,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,293.52,58.704,90,30,0.9783999999999999
28,Cyber Security Management,personal,870,835.09,39.76619047619048,90,30,0.9598735632183908
28,Cyber Threat Intelligence,personal,420,342.7,48.957142857142856,76.53,30,0.8159523809523809
28,Data Protection & Privacy,personal,330,297.33,59.466,85.44,30,0.9009999999999999
28,Digital Forensics,personal,480,373.06,46.6325,68.56,30,0.7772083333333334
28,Digital Forensics (Industrial Control Systems),personal,570,426.58,47.397777777777776,68.56,30,0.7483859649122807
28,Identity & Access Management,personal,510,395.3,43.922222222222224,60,30,0.7750980392156863
28,Incident response,personal,330,298.88,42.69714285714286,76.53,30,0.9056969696969697
28,Incident response (Industrial Control Systems),personal,420,352.4,44.05,76.53,30,0.839047619047619
28,Network Monitoring & Intrusion Detection,personal,270,189.34,47.335,76.53,30,0.7012592592592592
28,Secure Operations,personal,420,328.61999999999995,41.0775,76.53,30,0.7824285714285713
28,Secure Operations (Industrial control systems),personal,480,382.13999999999993,42.46,76.53,30,0.7961249999999999
28,Secure System Architecture & Design,personal,540,359.51,44.93875,58.16,30,0.6657592592592593
28,Secure System Architecture & Design (Industrial Control Systems),personal,630,413.03,45.89222222222222,58.16,30,0.6556031746031745
28,Secure System Development,personal,540,359.51,44.93875,58.16,30,0.6657592592592593
28,Secure System Development (Industrial Control Systems),personal,630,413.03,45.89222222222222,58.16,30,0.6556031746031745
28,Security Testing,personal,510,322.12999999999994,46.01857142857143,60,30,0.6316274509803921
28,Vulnerability Management,personal,390,290.39,48.39833333333333,76.53,30,0.7445897435897435
29,Cryptography & Communications Security (Cryptographer),personal,450,326.81,40.85125,90,26.67,0.7262444444444445
29,Cryptography & Communications Security (Secure Communications Operator),personal,420,296.81,37.10125,60,26.67,0.7066904761904762
29,Cyber Security Audit & Assurance,personal,360,318.33000000000004,53.055,86.53,30,0.8842500000000001
29,Cyber Security Governance & Risk Management,personal,240,201.8,50.45,60,30,0.8408333333333334
29,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,256.66,51.332,60,30,0.8555333333333334
29,Cyber Security Management,personal,870,825,39.28571428571429,90,26.67,0.9482758620689655
29,Cyber Threat Intelligence,personal,420,337.64,48.23428571428571,90,30,0.8039047619047619
29,Data Protection & Privacy,personal,330,292.36,58.472,86.53,30,0.885939393939394
29,Digital Forensics,personal,480,406.11,50.76375,86.53,30,0.8460625
29,Digital Forensics (Industrial Control Systems),personal,570,460.97,51.21888888888889,86.53,30,0.8087192982456141
29,Identity & Access Management,personal,510,396.25,44.02777777777778,60,30,0.7769607843137255
29,Incident response,personal,330,307.64,43.94857142857143,90,30,0.9322424242424242
29,Incident response (Industrial Control Systems),personal,420,362.5,45.3125,90,30,0.8630952380952381
29,Network Monitoring & Intrusion Detection,personal,270,218.06,54.515,90,30,0.8076296296296296
29,Secure Operations,personal,420,353.34000000000003,44.167500000000004,90,30,0.8412857142857144
29,Secure Operations (Industrial control systems),personal,480,408.20000000000005,45.355555555555554,90,30,0.8504166666666667
29,Secure System Architecture & Design,personal,540,378.06000000000006,47.2575,74.86,30,0.7001111111111112
29,Secure System Architecture & Design (Industrial Control Systems),personal,630,432.9200000000001,48.102222222222224,74.86,30,0.6871746031746033
29,Secure System Development,personal,540,378.06000000000006,47.2575,74.86,30,0.7001111111111112
29,Secure System Development (Industrial Control Systems),personal,630,432.9200000000001,48.102222222222224,74.86,30,0.6871746031746033
29,Security Testing,personal,510,376.81000000000006,53.83,74.86,30,0.738843137254902
29,Vulnerability Management,personal,390,318.75,53.125,90,30,0.8173076923076923
30,Cryptography & Communications Security (Cryptographer),personal,450,230.47,28.80875,30.95,21.34,0.5121555555555556
30,Cryptography & Communications Security (Secure Communications Operator),personal,420,230.47,28.80875,30.95,21.34,0.5487380952380952
30,Cyber Security Audit & Assurance,personal,360,248.81,41.468333333333334,52.48,30,0.6911388888888889
30,Cyber Security Governance & Risk Management,personal,240,179.63,44.9075,52.48,30,0.7484583333333333
30,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,205.35999999999999,41.072,52.48,25.73,0.6845333333333333
30,Cyber Security Management,personal,870,651.5,31.023809523809526,52.48,15.99,0.7488505747126437
30,Cyber Threat Intelligence,personal,420,248.22,35.46,50.15,29.85,0.591
30,Data Protection & Privacy,personal,330,208.10999999999999,41.622,52.48,30,0.6306363636363636
30,Digital Forensics,personal,480,278.46000000000004,34.8075,50.15,21.21,0.5801250000000001
30,Digital Forensics (Industrial Control Systems),personal,570,304.19000000000005,33.79888888888889,50.15,21.21,0.5336666666666667
30,Identity & Access Management,personal,510,310.39,34.48777777777778,52.48,30,0.6086078431372549
30,Incident response,personal,330,228.07,32.581428571428575,39.18,29.85,0.6911212121212121
30,Incident response (Industrial Control Systems),personal,420,253.79999999999998,31.725,39.18,25.73,0.6042857142857142
30,Network Monitoring & Intrusion Detection,personal,270,129.56,32.39,39.18,29.85,0.47985185185185186
30,Secure Operations,personal,420,259.53,32.441250000000004,42.06,27.65,0.6179285714285714
30,Secure Operations (Industrial control systems),personal,480,285.26,31.695555555555558,42.06,25.73,0.5942916666666667
30,Secure System Architecture & Design,personal,540,248.96,31.12,42.47,21.21,0.4610370370370371
30,Secure System Architecture & Design (Industrial Control Systems),personal,630,274.69,30.52111111111111,42.47,21.21,0.436015873015873
30,Secure System Development,personal,540,248.96,31.12,42.47,21.21,0.4610370370370371
30,Secure System Development (Industrial Control Systems),personal,630,274.69,30.52111111111111,42.47,21.21,0.436015873015873
30,Security Testing,personal,510,228.16,32.59428571428572,50.15,21.21,0.4473725490196078
30,Vulnerability Management,personal,390,199.82,33.303333333333335,39.18,29.85,0.5123589743589744
31,Cryptography & Communications Security (Cryptographer),personal,450,397.01,49.62625,83.4,30,0.8822444444444444
31,Cryptography & Communications Security (Secure Communications Operator),personal,420,389.93,48.74125,83.4,30,0.928404761904762
31,Cyber Security Audit & Assurance,personal,360,296.59999999999997,49.43333333333333,69.27,30,0.8238888888888888
31,Cyber Security Governance & Risk Management,personal,240,206.59999999999997,51.65,69.27,30,0.8608333333333332
31,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,266.59999999999997,53.32,69.27,30,0.8886666666666666
31,Cyber Security Management,personal,870,788.81,37.562380952380956,90,12.21,0.9066781609195401
31,Cyber Threat Intelligence,personal,420,369.15999999999997,52.73714285714286,90,30,0.8789523809523809
31,Data Protection & Privacy,personal,330,270.58,54.116,73.25,30,0.8199393939393939
31,Digital Forensics,personal,480,387.02,48.3775,60,12.21,0.8062916666666666
31,Digital Forensics (Industrial Control Systems),personal,570,457.53,50.836666666666666,70.51,12.21,0.8026842105263158
31,Identity & Access Management,personal,510,409.01,45.44555555555556,66.8,12.21,0.8019803921568627
31,Incident response,personal,330,330,47.142857142857146,90,30,1
31,Incident response (Industrial Control Systems),personal,420,400.51,50.06375,90,30,0.953595238095238
31,Network Monitoring & Intrusion Detection,personal,270,263.4,65.85,90,30,0.9755555555555555
31,Secure Operations,personal,420,396.8,49.6,90,30,0.9447619047619048
31,Secure Operations (Industrial control systems),personal,480,456.8,50.75555555555555,90,30,0.9516666666666667
31,Secure System Architecture & Design,personal,540,414.12,51.765,66.53,12.21,0.7668888888888888
31,Secure System Architecture & Design (Industrial Control Systems),personal,630,484.63,53.84777777777778,70.51,12.21,0.7692539682539683
31,Secure System Development,personal,540,414.12,51.765,66.53,12.21,0.7668888888888888
31,Secure System Development (Industrial Control Systems),personal,630,484.63,53.84777777777778,70.51,12.21,0.7692539682539683
31,Security Testing,personal,510,374.31000000000006,53.472857142857144,83.4,12.21,0.7339411764705883
31,Vulnerability Management,personal,390,312.21000000000004,52.035,90,12.21,0.8005384615384616
32,Cryptography & Communications Security (Cryptographer),personal,450,241.73,30.21625,57.8,11.85,0.5371777777777778
32,Cryptography & Communications Security (Secure Communications Operator),personal,420,241.73,30.21625,57.8,11.85,0.575547619047619
32,Cyber Security Audit & Assurance,personal,360,344.8,57.46666666666667,90,30,0.9577777777777778
32,Cyber Security Governance & Risk Management,personal,240,240,60,90,30,1
32,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,250.98,50.196,90,10.98,0.8366
32,Cyber Security Management,personal,870,744.5600000000001,35.455238095238094,90,10.98,0.8558160919540231
32,Cyber Threat Intelligence,personal,420,295.72,42.245714285714286,63.87,12.43,0.7040952380952381
32,Data Protection & Privacy,personal,330,300.06,60.012,90,30,0.9092727272727272
32,Digital Forensics,personal,480,340.98,42.6225,90,12.43,0.7103750000000001
32,Digital Forensics (Industrial Control Systems),personal,570,351.96000000000004,39.10666666666667,90,10.98,0.6174736842105264
32,Identity & Access Management,personal,510,323.87,35.98555555555556,60,22.25,0.6350392156862745
32,Incident response,personal,330,254.97000000000003,36.424285714285716,60,12.43,0.7726363636363637
32,Incident response (Industrial Control Systems),personal,420,265.95000000000005,33.24375,60,10.98,0.6332142857142858
32,Network Monitoring & Intrusion Detection,personal,270,192.60000000000002,48.15,60,30,0.7133333333333334
32,Secure Operations,personal,420,251.04000000000002,31.38,57.8,12.43,0.5977142857142858
32,Secure Operations (Industrial control systems),personal,480,262.02000000000004,29.113333333333333,57.8,10.98,0.5458750000000001
32,Secure System Architecture & Design,personal,540,292.71000000000004,36.58875,76.3,22.25,0.5420555555555556
32,Secure System Architecture & Design (Industrial Control Systems),personal,630,303.69000000000005,33.74333333333333,76.3,10.98,0.4820476190476191
32,Secure System Development,personal,540,292.71000000000004,36.58875,76.3,22.25,0.5420555555555556
32,Secure System Development (Industrial Control Systems),personal,630,303.69000000000005,33.74333333333333,76.3,10.98,0.4820476190476191
32,Security Testing,personal,510,369.18,52.74,76.3,25.43,0.7238823529411765
32,Vulnerability Management,personal,390,272.65000000000003,45.44166666666666,60,25.43,0.6991025641025642
33,Cryptography & Communications Security (Cryptographer),personal,450,368.74,46.0925,84.03,30,0.8194222222222223
33,Cryptography & Communications Security (Secure Communications Operator),personal,420,368.74,46.0925,84.03,30,0.8779523809523809
33,Cyber Security Audit & Assurance,personal,360,347.51,57.91833333333334,87.87,30,0.9653055555555555
33,Cyber Security Governance & Risk Management,personal,240,237.87,59.4675,87.87,30,0.991125
33,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,269.78000000000003,53.956,87.87,30,0.8992666666666668
33,Cyber Security Management,personal,870,856.3399999999999,40.77809523809524,88.83,30,0.9842988505747126
33,Cyber Threat Intelligence,personal,420,396.46999999999997,56.63857142857143,88.83,30,0.9439761904761904
33,Data Protection & Privacy,personal,330,310.93,62.186,81.29,30,0.9422121212121213
33,Digital Forensics,personal,480,436.40000000000003,54.55,79.64,30,0.9091666666666668
33,Digital Forensics (Industrial Control Systems),personal,570,468.31000000000006,52.034444444444446,79.64,30,0.8215964912280703
33,Identity & Access Management,personal,510,481.77,53.53,81.84,30,0.9446470588235294
33,Incident response,personal,330,328.83,46.97571428571428,88.83,30,0.9964545454545454
33,Incident response (Industrial Control Systems),personal,420,360.74,45.0925,88.83,30,0.858904761904762
33,Network Monitoring & Intrusion Detection,personal,270,262.86,65.715,88.83,30,0.9735555555555556
33,Secure Operations,personal,420,410.66999999999996,51.33375,88.83,30,0.9777857142857141
33,Secure Operations (Industrial control systems),personal,480,442.58,49.175555555555555,88.83,30,0.9220416666666666
33,Secure System Architecture & Design,personal,540,457.66999999999996,57.20875,78.68,30,0.847537037037037
33,Secure System Architecture & Design (Industrial Control Systems),personal,630,489.58,54.397777777777776,78.68,30,0.7771111111111111
33,Secure System Development,personal,540,457.66999999999996,57.20875,78.68,30,0.847537037037037
33,Secure System Development (Industrial Control Systems),personal,630,489.58,54.397777777777776,78.68,30,0.7771111111111111
33,Security Testing,personal,510,450.87,64.41,84.03,30,0.8840588235294118
33,Vulnerability Management,personal,390,371.34,61.89,88.83,30,0.9521538461538461
34,Cryptography & Communications Security (Cryptographer),personal,450,289.49,36.18625,54.38,30,0.6433111111111112
34,Cryptography & Communications Security (Secure Communications Operator),personal,420,289.49,36.18625,54.38,30,0.6892619047619047
34,Cyber Security Audit & Assurance,personal,360,360,60,90,30,1
34,Cyber Security Governance & Risk Management,personal,240,240,60,90,30,1
34,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,300,60,90,30,1
34,Cyber Security Management,personal,870,854.22,40.67714285714286,90,17.82,0.9818620689655173
34,Cyber Threat Intelligence,personal,420,396.81999999999994,56.68857142857143,88.82,30,0.9448095238095237
34,Data Protection & Privacy,personal,330,320.47999999999996,64.096,90,30,0.971151515151515
34,Digital Forensics,personal,480,459.4,57.425000000000004,90,30,0.9570833333333333
34,Digital Forensics (Industrial Control Systems),personal,570,549.13,61.01444444444444,90,30,0.9633859649122807
34,Identity & Access Management,personal,510,432.06,48.00666666666667,82.48,30,0.8471764705882353
34,Incident response,personal,330,326.4,46.628571428571426,86.4,30,0.989090909090909
34,Incident response (Industrial Control Systems),personal,420,416.13,52.01625,89.73,30,0.9907857142857143
34,Network Monitoring & Intrusion Detection,personal,270,213.56,53.39,86.4,30,0.790962962962963
34,Secure Operations,personal,420,350.80999999999995,43.85125,86.4,30,0.83526190476190465
34,Secure Operations (Industrial control systems),personal,480,410.80999999999995,45.64555555555555,86.4,30,0.8558541666666666
34,Secure System Architecture & Design,personal,540,361.01,45.12625,60,30,0.668537037037037
34,Secure System Architecture & Design (Industrial Control Systems),personal,630,450.74,50.08222222222222,89.73,30,0.7154603174603175
34,Secure System Development,personal,540,361.01,45.12625,60,30,0.668537037037037
34,Secure System Development (Industrial Control Systems),personal,630,450.74,50.08222222222222,89.73,30,0.7154603174603175
34,Security Testing,personal,510,351.82000000000005,50.26,71.6,30,0.6898431372549021
34,Vulnerability Management,personal,390,356.03999999999996,59.34,86.4,30,0.9129230769230768
35,Cryptography & Communications Security (Cryptographer),personal,450,275.37,34.42125,60,7.25,0.6119333333333333
35,Cryptography & Communications Security (Secure Communications Operator),personal,420,275.37,34.42125,60,7.25,0.6556428571428572
35,Cyber Security Audit & Assurance,personal,360,341.33,56.888333333333335,81.27,30,0.9481388888888889
35,Cyber Security Governance & Risk Management,personal,240,230.06,57.515,80.06,30,0.9585833333333333
35,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,290.06,58.012,80.06,30,0.9668666666666667
35,Cyber Security Management,personal,870,690.3100000000001,32.87190476190476,89.43,0,0.7934597701149426
35,Cyber Threat Intelligence,personal,420,333.6,47.65714285714286,89.43,0,0.7942857142857144
35,Data Protection & Privacy,personal,330,321.27,64.254,90,30,0.9735454545454545
35,Digital Forensics,personal,480,272.15,34.01875,81.27,0,0.5669791666666666
35,Digital Forensics (Industrial Control Systems),personal,570,336.5,37.388888888888886,81.27,0,0.5903508771929824
35,Identity & Access Management,personal,510,416.9200000000001,46.324444444444445,90,8.16,0.8174901960784315
35,Incident response,personal,330,258.07,36.86714285714286,89.43,0,0.782030303030303
35,Incident response (Industrial Control Systems),personal,420,322.41999999999996,40.3025,89.43,0,0.7676666666666666
35,Network Monitoring & Intrusion Detection,personal,270,215.79999999999998,53.95,89.43,30,0.7992592592592592
35,Secure Operations,personal,420,309.82,38.7275,90,0,0.7376666666666667
35,Secure Operations (Industrial control systems),personal,480,369.82,41.09111111111111,90,0,0.7704583333333334
35,Secure System Architecture & Design,personal,540,188.31,23.53875,54.98,3.63,0.3487222222222222
35,Secure System Architecture & Design (Industrial Control Systems),personal,630,252.66,28.073333333333334,64.35,3.63,0.40104761904761904
35,Secure System Development,personal,540,188.31,23.53875,54.98,3.63,0.3487222222222222
35,Secure System Development (Industrial Control Systems),personal,630,252.66,28.073333333333334,64.35,3.63,0.40104761904761904
35,Security Testing,personal,510,267.03999999999996,38.14857142857143,60,3.63,0.5236078431372548
35,Vulnerability Management,personal,390,329.58000000000004,54.93,89.43,30,0.8450769230769232
36,Cryptography & Communications Security (Cryptographer),personal,450,152.96,19.12,30,3.02,0.3399111111111111
36,Cryptography & Communications Security (Secure Communications Operator),personal,420,152.96,19.12,30,3.02,0.36419047619047623
36,Cyber Security Audit & Assurance,personal,360,322.16999999999996,53.695,90,30,0.8949166666666666
36,Cyber Security Governance & Risk Management,personal,240,215.53,53.8825,90,30,0.8980416666666666
36,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,227.05,45.410000000000004,90,11.52,0.7568333333333334
36,Cyber Security Management,personal,870,586.25,27.916666666666668,90,1.65,0.6738505747126436
36,Cyber Threat Intelligence,personal,420,300.01,42.85857142857143,86.83,17.97,0.7143095238095238
36,Data Protection & Privacy,personal,330,275.75,55.15,90,30,0.8356060606060606
36,Digital Forensics,personal,480,275.66,34.4575,90,4.53,0.5742916666666668
36,Digital Forensics (Industrial Control Systems),personal,570,287.18,31.90888888888889,90,4.53,0.5038245614035087
36,Identity & Access Management,personal,510,289.57,32.17444444444445,60,3.02,0.5677843137254902
36,Incident response,personal,330,232.25,33.17857142857143,60,17.97,0.7037878787878787
36,Incident response (Industrial Control Systems),personal,420,243.77,30.47125,60,11.52,0.580404761904762
36,Network Monitoring & Intrusion Detection,personal,270,135.20999999999998,33.8025,46.64,19.75,0.5007777777777777
36,Secure Operations,personal,420,200.88,25.11,46.64,8.37,0.47828571428571426
36,Secure Operations (Industrial control systems),personal,480,212.4,23.6,46.64,8.37,0.4425
36,Secure System Architecture & Design,personal,540,97.26999999999998,12.15875,28.4,1.65,0.18012962962962958
36,Secure System Architecture & Design (Industrial Control Systems),personal,630,108.78999999999998,12.087777777777777,28.4,1.65,0.17268253968253966
36,Secure System Development,personal,540,97.26999999999998,12.15875,28.4,1.65,0.18012962962962958
36,Secure System Development (Industrial Control Systems),personal,630,108.78999999999998,12.087777777777777,28.4,1.65,0.17268253968253966
36,Security Testing,personal,510,183.15,26.164285714285715,60,1.65,0.35911764705882354
36,Vulnerability Management,personal,390,223.60999999999999,37.26833333333333,60,19.75,0.5733589743589743
37,Cryptography & Communications Security (Cryptographer),personal,450,243.23,30.40375,53.5,9.47,0.540511111111111
37,Cryptography & Communications Security (Secure Communications Operator),personal,420,243.23,30.40375,53.5,9.47,0.5791190476190476
37,Cyber Security Audit & Assurance,personal,360,286.71,47.785,82.44,16.6,0.7964166666666667
37,Cyber Security Governance & Risk Management,personal,240,200.29,50.0725,82.44,27.85,0.8345416666666666
37,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,249.39999999999998,49.88,82.44,27.85,0.8313333333333333
37,Cyber Security Management,personal,870,622.3500000000001,29.635714285714286,82.44,4.39,0.7153448275862071
37,Cyber Threat Intelligence,personal,420,246.07,35.152857142857144,67.22,11.66,0.5858809523809524
37,Data Protection & Privacy,personal,330,257.31,51.461999999999996,69.82,27.85,0.7797272727272727
37,Digital Forensics,personal,480,250.90999999999997,31.36375,69.82,9.47,0.5227291666666666
37,Digital Forensics (Industrial Control Systems),personal,570,300.02,33.33555555555556,69.82,9.47,0.5263508771929825
37,Identity & Access Management,personal,510,327.81999999999994,36.42444444444445,65.16,15.36,0.64278431372549
37,Incident response,personal,330,188.30999999999997,26.90142857142857,67.22,4.39,0.5706363636363636
37,Incident response (Industrial Control Systems),personal,420,237.41999999999996,29.677500000000002,67.22,4.39,0.5652857142857142
37,Network Monitoring & Intrusion Detection,personal,270,167.91,41.9775,67.22,16.6,0.6218888888888888
37,Secure Operations,personal,420,280.22,35.0275,67.22,9.47,0.6671904761904762
37,Secure Operations (Industrial control systems),personal,480,329.33000000000004,36.59222222222222,67.22,9.47,0.6861041666666667
37,Secure System Architecture & Design,personal,540,188.98999999999998,23.62375,42.8,4.39,0.34998148148148145
37,Secure System Architecture & Design (Industrial Control Systems),personal,630,238.09999999999997,26.455555555555556,49.11,4.39,0.3779365079365079
37,Secure System Development,personal,540,188.98999999999998,23.62375,42.8,4.39,0.34998148148148145
37,Secure System Development (Industrial Control Systems),personal,630,238.09999999999997,26.455555555555556,49.11,4.39,0.3779365079365079
37,Security Testing,personal,510,247.65999999999997,35.38,60,16.6,0.48560784313725486
37,Vulnerability Management,personal,390,226.17,37.695,67.22,16.6,0.5799230769230769
38,Cryptography & Communications Security (Cryptographer),personal,450,27.98,3.4975,23.32,0,0.062177777777777776
38,Cryptography & Communications Security (Secure Communications Operator),personal,420,27.98,3.4975,23.32,0,0.06661904761904762
38,Cyber Security Audit & Assurance,personal,360,104.8,17.466666666666665,58.16,0,0.2911111111111111
38,Cyber Security Governance & Risk Management,personal,240,76.64,19.16,30,4.66,0.31933333333333336
38,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,83.09,16.618,30,4.66,0.2769666666666667
38,Cyber Security Management,personal,870,190.67999999999998,9.08,58.16,0,0.21917241379310343
38,Cyber Threat Intelligence,personal,420,103.02,14.717142857142855,58.16,0,0.24528571428571427
38,Data Protection & Privacy,personal,330,69.96000000000001,13.991999999999999,29.22,0,0.21200000000000002
38,Digital Forensics,personal,480,96.69999999999999,12.087499999999999,58.16,0,0.20145833333333332
38,Digital Forensics (Industrial Control Systems),personal,570,103.14999999999999,11.461111111111112,58.16,0,0.18096491228070175
38,Identity & Access Management,personal,510,70.74000000000001,7.86,30,0,0.1387058823529412
38,Incident response,personal,330,114.82,16.40285714285714,58.16,0,0.34793939393939394
38,Incident response (Industrial Control Systems),personal,420,121.27,15.15875,58.16,0,0.28873809523809524
38,Network Monitoring & Intrusion Detection,personal,270,73.94,18.485,58.16,0,0.27385185185185185
38,Secure Operations,personal,420,138.14,17.2675,58.16,0,0.32890476190476187
38,Secure Operations (Industrial control systems),personal,480,144.58999999999997,16.065555555555555,58.16,0,0.3012291666666666
38,Secure System Architecture & Design,personal,540,22.22,2.7775,22.22,0,0.04114814814814815
38,Secure System Architecture & Design (Industrial Control Systems),personal,630,28.669999999999998,3.1855555555555553,22.22,0,0.045507936507936504
38,Secure System Development,personal,540,22.22,2.7775,22.22,0,0.04114814814814815
38,Secure System Development (Industrial Control Systems),personal,630,28.669999999999998,3.1855555555555553,22.22,0,0.045507936507936504
38,Security Testing,personal,510,42.66,6.094285714285713,22.22,0,0.08364705882352941
38,Vulnerability Management,personal,390,86.69999999999999,14.45,58.16,0,0.2223076923076923
39,Cryptography & Communications Security (Cryptographer),personal,450,396.33000000000004,49.54125,90,30,0.8807333333333335
39,Cryptography & Communications Security (Secure Communications Operator),personal,420,396.33000000000004,49.54125,90,30,0.9436428571428572
39,Cyber Security Audit & Assurance,personal,360,349.97,58.32833333333333,90,30,0.972138888888889
39,Cyber Security Governance & Risk Management,personal,240,240,60,90,30,1
39,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,300,60,90,30,1
39,Cyber Security Management,personal,870,859.97,40.95095238095239,90,30,0.9884712643678161
39,Cyber Threat Intelligence,personal,420,420,60,90,30,1
39,Data Protection & Privacy,personal,330,319.97,63.994,90,30,0.9696060606060607
39,Digital Forensics,personal,480,429.02,53.6275,79.97,30,0.8937916666666667
39,Digital Forensics (Industrial Control Systems),personal,570,519.02,57.66888888888889,90,30,0.9105614035087719
39,Identity & Access Management,personal,510,501.29,55.69888888888889,90,30,0.9829215686274511
39,Incident response,personal,330,330,47.142857142857146,90,30,1
39,Incident response (Industrial Control Systems),personal,420,420,52.5,90,30,1
39,Network Monitoring & Intrusion Detection,personal,270,270,67.5,90,30,1
39,Secure Operations,personal,420,420,52.5,90,30,1
39,Secure Operations (Industrial control systems),personal,480,480,53.333333333333336,90,30,1
39,Secure System Architecture & Design,personal,540,466.66,58.332499999999996,90,30,0.8641851851851853
39,Secure System Architecture & Design (Industrial Control Systems),personal,630,556.6600000000001,61.85111111111111,90,30,0.8835873015873017
39,Secure System Development,personal,540,466.66,58.332499999999996,90,30,0.8641851851851853
39,Secure System Development (Industrial Control Systems),personal,630,556.6600000000001,61.85111111111111,90,30,0.8835873015873017
39,Security Testing,personal,510,439.05,62.72142857142857,90,30,0.8608823529411765
39,Vulnerability Management,personal,390,383.68,63.946666666666665,90,30,0.9837948717948718
40,Cryptography & Communications Security (Cryptographer),personal,450,69.41000000000001,8.67625,29.36,1.37,0.15424444444444446
40,Cryptography & Communications Security (Secure Communications Operator),personal,420,69.41000000000001,8.67625,29.36,1.37,0.16526190476190478
40,Cyber Security Audit & Assurance,personal,360,246.52,41.086666666666666,66.94,14.13,0.6847777777777778
40,Cyber Security Governance & Risk Management,personal,240,171.07,42.7675,66.94,14.13,0.7127916666666666
40,Cyber Security Governance & Risk Management (Industrial Control Systems),personal,300,172.29999999999998,34.46,66.94,1.23,0.5743333333333333
40,Cyber Security Management,personal,870,344.32,16.396190476190476,66.94,1.23,0.39577011494252873
40,Cyber Threat Intelligence,personal,420,228.78000000000003,32.682857142857145,90,1.37,0.5447142857142858
40,Data Protection & Privacy,personal,330,135.41,27.082,60,1.92,0.41033333333333333
40,Digital Forensics,personal,480,166.17000000000002,20.771250000000002,60,1.37,0.34618750000000004
40,Digital Forensics (Industrial Control Systems),personal,570,167.4,18.6,60,1.23,0.2936842105263158
40,Identity & Access Management,personal,510,197.23000000000002,21.914444444444445,60,1.92,0.3867254901960785
40,Incident response,personal,330,186.43,26.632857142857144,60,1.37,0.564939393939394
40,Incident response (Industrial Control Systems),personal,420,187.66,23.4575,60,1.23,0.4468095238095238
40,Network Monitoring & Intrusion Detection,personal,270,96.94000000000001,24.235,46.09,1.37,0.3590370370370371
40,Secure Operations,personal,420,144.4,18.05,46.09,1.37,0.34380952380952384
40,Secure Operations (Industrial control systems),personal,480,145.63,16.18111111111111,46.09,1.23,0.3033958333333333
40,Secure System Architecture & Design,personal,540,41.83,5.22875,16.05,1.37,0.07746296296296296
40,Secure System Architecture & Design (Industrial Control Systems),personal,630,43.059999999999995,4.7844444444444445,16.05,1.23,0.06834920634920634
40,Secure System Development,personal,540,41.83,5.22875,16.05,1.37,0.07746296296296296
40,Secure System Development (Industrial Control Systems),personal,630,43.059999999999995,4.7844444444444445,16.05,1.23,0.06834920634920634
40,Security Testing,personal,510,83.09,11.87,30,1.37,0.162921568627451
40,Vulnerability Management,personal,390,169.97,28.328333333333333,60,1.37,0.4358205128205128
41,Cryptography & Communications Security (Cryptographer),personal,450,342.82,42.8525,71.88,22.22,0.7618222222222222
41,Cryptography & Communications Security (Secure Communications Operator),personal,420,342.82,42.8525,71.88,22.22,0.8162380952380952
41,Cyber Security Audit & Assurance,personal,360,360,60,90,30,1
