"","scenario_id","permutation","threshold_sum","values_sum","alignment_index","n_permutations"
"9685",42,"Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",1110,105.44,0.094990990990991,2
"9686",42,"Secure Operations (Industrial control systems), Security Testing",990,127.79,0.129080808080808,2
"9687",42,"Secure Operations (Industrial control systems), Vulnerability Management",870,110.6,0.127126436781609,2
"9688",42,"Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",1170,53,0.0452991452991453,2
"9689",42,"Secure System Architecture & Design, Secure System Development",1080,38.96,0.0360740740740741,2
"9690",42,"Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",1170,53,0.0452991452991453,2
"9691",42,"Secure System Architecture & Design, Security Testing",1050,75.35,0.0717619047619048,2
"9692",42,"Secure System Architecture & Design, Vulnerability Management",930,58.16,0.0625376344086021,2
"9693",42,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development",1170,53,0.0452991452991453,2
"9694",42,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1260,67.04,0.0532063492063492,2
"9695",42,"Secure System Architecture & Design (Industrial Control Systems), Security Testing",1140,89.39,0.0784122807017544,2
"9696",42,"Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",1020,72.2,0.0707843137254902,2
"9697",42,"Secure System Development, Secure System Development (Industrial Control Systems)",1170,53,0.0452991452991453,2
"9698",42,"Secure System Development, Security Testing",1050,75.35,0.0717619047619048,2
"9699",42,"Secure System Development, Vulnerability Management",930,58.16,0.0625376344086021,2
"9700",42,"Secure System Development (Industrial Control Systems), Security Testing",1140,89.39,0.0784122807017544,2
"9701",42,"Secure System Development (Industrial Control Systems), Vulnerability Management",1020,72.2,0.0707843137254902,2
"9702",42,"Security Testing, Vulnerability Management",900,94.55,0.105055555555556,2
"9703",43,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator)",870,853.78,0.98135632183908,2
"9704",43,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance",810,782.53,0.966086419753086,2
"9705",43,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management",690,681.89,0.988246376811594,2
"9706",43,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems)",750,741.89,0.989186666666667,2
"9707",43,"Cryptography & Communications Security (Cryptographer), Cyber Security Management",1320,1292.53,0.979189393939394,2
"9708",43,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence",870,861.89,0.99067816091954,2
"9709",43,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy",780,752.53,0.964782051282051,2
"9710",43,"Cryptography & Communications Security (Cryptographer), Digital Forensics",930,867.81,0.933129032258064,2
"9711",43,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems)",1020,957.81,0.939029411764706,2
"9712",43,"Cryptography & Communications Security (Cryptographer), Identity & Access Management",960,914.7,0.9528125,2
"9713",43,"Cryptography & Communications Security (Cryptographer), Incident response",780,771.89,0.989602564102564,2
"9714",43,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems)",870,861.89,0.99067816091954,2
"9715",43,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection",720,711.89,0.988736111111111,2
"9716",43,"Cryptography & Communications Security (Cryptographer), Secure Operations",870,861.89,0.99067816091954,2
"9717",43,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems)",930,921.89,0.991279569892473,2
"9718",43,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design",990,961.51,0.971222222222222,2
"9719",43,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems)",1080,1051.51,0.97362037037037,2
"9720",43,"Cryptography & Communications Security (Cryptographer), Secure System Development",990,961.51,0.971222222222222,2
"9721",43,"Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems)",1080,1051.51,0.97362037037037,2
"9722",43,"Cryptography & Communications Security (Cryptographer), Security Testing",960,931.51,0.970322916666667,2
"9723",43,"Cryptography & Communications Security (Cryptographer), Vulnerability Management",840,794.7,0.946071428571429,2
"9724",43,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance",780,752.53,0.964782051282051,2
"9725",43,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management",660,651.89,0.987712121212121,2
"9726",43,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems)",720,711.89,0.988736111111111,2
"9727",43,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management",1290,1262.53,0.978705426356589,2
"9728",43,"Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence",840,831.89,0.990345238095238,2
"9729",43,"Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy",750,722.53,0.963373333333333,2
"9730",43,"Cryptography & Communications Security (Secure Communications Operator), Digital Forensics",900,837.81,0.9309,2
"9731",43,"Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems)",990,927.81,0.937181818181818,2
"9732",43,"Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management",930,884.7,0.951290322580645,2
"9733",43,"Cryptography & Communications Security (Secure Communications Operator), Incident response",750,741.89,0.989186666666667,2
"9734",43,"Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems)",840,831.89,0.990345238095238,2
"9735",43,"Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection",690,681.89,0.988246376811594,2
"9736",43,"Cryptography & Communications Security (Secure Communications Operator), Secure Operations",840,831.89,0.990345238095238,2
"9737",43,"Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems)",900,891.89,0.990988888888889,2
"9738",43,"Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design",960,931.51,0.970322916666667,2
"9739",43,"Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems)",1050,1021.51,0.972866666666667,2
"9740",43,"Cryptography & Communications Security (Secure Communications Operator), Secure System Development",960,931.51,0.970322916666667,2
"9741",43,"Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems)",1050,1021.51,0.972866666666667,2
"9742",43,"Cryptography & Communications Security (Secure Communications Operator), Security Testing",930,901.51,0.96936559139785,2
"9743",43,"Cryptography & Communications Security (Secure Communications Operator), Vulnerability Management",810,764.7,0.944074074074074,2
"9744",43,"Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management",600,580.64,0.967733333333333,2
"9745",43,"Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management (Industrial Control Systems)",660,640.64,0.970666666666667,2
"9746",43,"Cyber Security Audit & Assurance, Cyber Security Management",1230,1191.28,0.968520325203252,2
"9747",43,"Cyber Security Audit & Assurance, Cyber Threat Intelligence",780,760.64,0.975179487179487,2
"9748",43,"Cyber Security Audit & Assurance, Data Protection & Privacy",690,651.28,0.943884057971014,2
"9749",43,"Cyber Security Audit & Assurance, Digital Forensics",840,766.56,0.912571428571428,2
"9750",43,"Cyber Security Audit & Assurance, Digital Forensics (Industrial Control Systems)",930,856.56,0.921032258064516,2
"9751",43,"Cyber Security Audit & Assurance, Identity & Access Management",870,813.45,0.935,2
"9752",43,"Cyber Security Audit & Assurance, Incident response",690,670.64,0.971942028985507,2
"9753",43,"Cyber Security Audit & Assurance, Incident response (Industrial Control Systems)",780,760.64,0.975179487179487,2
"9754",43,"Cyber Security Audit & Assurance, Network Monitoring & Intrusion Detection",630,610.64,0.969269841269841,2
"9755",43,"Cyber Security Audit & Assurance, Secure Operations",780,760.64,0.975179487179487,2
"9756",43,"Cyber Security Audit & Assurance, Secure Operations (Industrial control systems)",840,820.64,0.976952380952381,2
"9757",43,"Cyber Security Audit & Assurance, Secure System Architecture & Design",900,860.26,0.955844444444444,2
"9758",43,"Cyber Security Audit & Assurance, Secure System Architecture & Design (Industrial Control Systems)",990,950.26,0.959858585858586,2
"9759",43,"Cyber Security Audit & Assurance, Secure System Development",900,860.26,0.955844444444444,2
"9760",43,"Cyber Security Audit & Assurance, Secure System Development (Industrial Control Systems)",990,950.26,0.959858585858586,2
"9761",43,"Cyber Security Audit & Assurance, Security Testing",870,830.26,0.95432183908046,2
"9762",43,"Cyber Security Audit & Assurance, Vulnerability Management",750,693.45,0.9246,2
"9763",43,"Cyber Security Governance & Risk Management, Cyber Security Governance & Risk Management (Industrial Control Systems)",540,540,1,2
"9764",43,"Cyber Security Governance & Risk Management, Cyber Security Management",1110,1090.64,0.982558558558558,2
"9765",43,"Cyber Security Governance & Risk Management, Cyber Threat Intelligence",660,660,1,2
"9766",43,"Cyber Security Governance & Risk Management, Data Protection & Privacy",570,550.64,0.966035087719298,2
"9767",43,"Cyber Security Governance & Risk Management, Digital Forensics",720,665.92,0.924888888888889,2
"9768",43,"Cyber Security Governance & Risk Management, Digital Forensics (Industrial Control Systems)",810,755.92,0.933234567901234,2
"9769",43,"Cyber Security Governance & Risk Management, Identity & Access Management",750,712.81,0.950413333333333,2
"9770",43,"Cyber Security Governance & Risk Management, Incident response",570,570,1,2
"9771",43,"Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",660,660,1,2
"9772",43,"Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",510,510,1,2
"9773",43,"Cyber Security Governance & Risk Management, Secure Operations",660,660,1,2
"9774",43,"Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",720,720,1,2
"9775",43,"Cyber Security Governance & Risk Management, Secure System Architecture & Design",780,759.62,0.973871794871795,2
"9776",43,"Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",870,849.62,0.976574712643678,2
"9777",43,"Cyber Security Governance & Risk Management, Secure System Development",780,759.62,0.973871794871795,2
"9778",43,"Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",870,849.62,0.976574712643678,2
"9779",43,"Cyber Security Governance & Risk Management, Security Testing",750,729.62,0.972826666666667,2
"9780",43,"Cyber Security Governance & Risk Management, Vulnerability Management",630,592.81,0.940968253968254,2
"9781",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Security Management",1170,1150.64,0.983452991452991,2
"9782",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Threat Intelligence",720,720,1,2
"9783",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Data Protection & Privacy",630,610.64,0.969269841269841,2
"9784",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics",780,725.92,0.930666666666667,2
"9785",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics (Industrial Control Systems)",870,815.92,0.93783908045977,2
"9786",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Identity & Access Management",810,772.81,0.954086419753086,2
"9787",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response",630,630,1,2
"9788",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response (Industrial Control Systems)",720,720,1,2
"9789",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Network Monitoring & Intrusion Detection",570,570,1,2
"9790",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations",720,720,1,2
"9791",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations (Industrial control systems)",780,780,1,2
"9792",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design",840,819.62,0.975738095238095,2
"9793",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",930,909.62,0.978086021505376,2
"9794",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development",840,819.62,0.975738095238095,2
"9795",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development (Industrial Control Systems)",930,909.62,0.978086021505376,2
"9796",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Security Testing",810,789.62,0.97483950617284,2
"9797",43,"Cyber Security Governance & Risk Management (Industrial Control Systems), Vulnerability Management",690,652.81,0.946101449275362,2
"9798",43,"Cyber Security Management, Cyber Threat Intelligence",1290,1270.64,0.984992248062015,2
"9799",43,"Cyber Security Management, Data Protection & Privacy",1200,1161.28,0.967733333333333,2
"9800",43,"Cyber Security Management, Digital Forensics",1350,1276.56,0.9456,2
"9801",43,"Cyber Security Management, Digital Forensics (Industrial Control Systems)",1440,1366.56,0.949,2
"9802",43,"Cyber Security Management, Identity & Access Management",1380,1323.45,0.959021739130435,2
"9803",43,"Cyber Security Management, Incident response",1200,1180.64,0.983866666666667,2
"9804",43,"Cyber Security Management, Incident response (Industrial Control Systems)",1290,1270.64,0.984992248062015,2
"9805",43,"Cyber Security Management, Network Monitoring & Intrusion Detection",1140,1120.64,0.983017543859649,2
"9806",43,"Cyber Security Management, Secure Operations",1290,1270.64,0.984992248062015,2
"9807",43,"Cyber Security Management, Secure Operations (Industrial control systems)",1350,1330.64,0.985659259259259,2
"9808",43,"Cyber Security Management, Secure System Architecture & Design",1410,1370.26,0.971815602836879,2
"9809",43,"Cyber Security Management, Secure System Architecture & Design (Industrial Control Systems)",1500,1460.26,0.973506666666667,2
"9810",43,"Cyber Security Management, Secure System Development",1410,1370.26,0.971815602836879,2
"9811",43,"Cyber Security Management, Secure System Development (Industrial Control Systems)",1500,1460.26,0.973506666666667,2
"9812",43,"Cyber Security Management, Security Testing",1380,1340.26,0.971202898550725,2
"9813",43,"Cyber Security Management, Vulnerability Management",1260,1203.45,0.955119047619048,2
"9814",43,"Cyber Threat Intelligence, Data Protection & Privacy",750,730.64,0.974186666666667,2
"9815",43,"Cyber Threat Intelligence, Digital Forensics",900,845.92,0.939911111111111,2
"9816",43,"Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",990,935.92,0.945373737373737,2
"9817",43,"Cyber Threat Intelligence, Identity & Access Management",930,892.81,0.960010752688172,2
"9818",43,"Cyber Threat Intelligence, Incident response",750,750,1,2
"9819",43,"Cyber Threat Intelligence, Incident response (Industrial Control Systems)",840,840,1,2
"9820",43,"Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",690,690,1,2
"9821",43,"Cyber Threat Intelligence, Secure Operations",840,840,1,2
"9822",43,"Cyber Threat Intelligence, Secure Operations (Industrial control systems)",900,900,1,2
"9823",43,"Cyber Threat Intelligence, Secure System Architecture & Design",960,939.62,0.978770833333333,2
"9824",43,"Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",1050,1029.62,0.980590476190476,2
"9825",43,"Cyber Threat Intelligence, Secure System Development",960,939.62,0.978770833333333,2
"9826",43,"Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",1050,1029.62,0.980590476190476,2
"9827",43,"Cyber Threat Intelligence, Security Testing",930,909.62,0.978086021505376,2
"9828",43,"Cyber Threat Intelligence, Vulnerability Management",810,772.81,0.954086419753086,2
"9829",43,"Data Protection & Privacy, Digital Forensics",810,736.56,0.909333333333333,2
"9830",43,"Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",900,826.56,0.9184,2
"9831",43,"Data Protection & Privacy, Identity & Access Management",840,783.45,0.932678571428571,2
"9832",43,"Data Protection & Privacy, Incident response",660,640.64,0.970666666666667,2
"9833",43,"Data Protection & Privacy, Incident response (Industrial Control Systems)",750,730.64,0.974186666666667,2
"9834",43,"Data Protection & Privacy, Network Monitoring & Intrusion Detection",600,580.64,0.967733333333333,2
"9835",43,"Data Protection & Privacy, Secure Operations",750,730.64,0.974186666666667,2
"9836",43,"Data Protection & Privacy, Secure Operations (Industrial control systems)",810,790.64,0.976098765432099,2
"9837",43,"Data Protection & Privacy, Secure System Architecture & Design",870,830.26,0.95432183908046,2
"9838",43,"Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",960,920.26,0.958604166666667,2
"9839",43,"Data Protection & Privacy, Secure System Development",870,830.26,0.95432183908046,2
"9840",43,"Data Protection & Privacy, Secure System Development (Industrial Control Systems)",960,920.26,0.958604166666667,2
"9841",43,"Data Protection & Privacy, Security Testing",840,800.26,0.952690476190476,2
"9842",43,"Data Protection & Privacy, Vulnerability Management",720,663.45,0.921458333333333,2
"9843",43,"Digital Forensics, Digital Forensics (Industrial Control Systems)",1050,941.84,0.896990476190476,2
"9844",43,"Digital Forensics, Identity & Access Management",990,898.73,0.907808080808081,2
"9845",43,"Digital Forensics, Incident response",810,755.92,0.933234567901234,2
"9846",43,"Digital Forensics, Incident response (Industrial Control Systems)",900,845.92,0.939911111111111,2
"9847",43,"Digital Forensics, Network Monitoring & Intrusion Detection",750,695.92,0.927893333333333,2
"9848",43,"Digital Forensics, Secure Operations",900,845.92,0.939911111111111,2
"9849",43,"Digital Forensics, Secure Operations (Industrial control systems)",960,905.92,0.943666666666667,2
"9850",43,"Digital Forensics, Secure System Architecture & Design",1020,945.54,0.927,2
"9851",43,"Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",1110,1035.54,0.932918918918919,2
"9852",43,"Digital Forensics, Secure System Development",1020,945.54,0.927,2
"9853",43,"Digital Forensics, Secure System Development (Industrial Control Systems)",1110,1035.54,0.932918918918919,2
"9854",43,"Digital Forensics, Security Testing",990,915.54,0.924787878787879,2
"9855",43,"Digital Forensics, Vulnerability Management",870,778.73,0.895091954022989,2
"9856",43,"Digital Forensics (Industrial Control Systems), Identity & Access Management",1080,988.73,0.915490740740741,2
"9857",43,"Digital Forensics (Industrial Control Systems), Incident response",900,845.92,0.939911111111111,2
"9858",43,"Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",990,935.92,0.945373737373737,2
"9859",43,"Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",840,785.92,0.935619047619048,2
"9860",43,"Digital Forensics (Industrial Control Systems), Secure Operations",990,935.92,0.945373737373737,2
"9861",43,"Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",1050,995.92,0.948495238095238,2
"9862",43,"Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",1110,1035.54,0.932918918918919,2
"9863",43,"Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1200,1125.54,0.93795,2
"9864",43,"Digital Forensics (Industrial Control Systems), Secure System Development",1110,1035.54,0.932918918918919,2
"9865",43,"Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1200,1125.54,0.93795,2
"9866",43,"Digital Forensics (Industrial Control Systems), Security Testing",1080,1005.54,0.931055555555556,2
"9867",43,"Digital Forensics (Industrial Control Systems), Vulnerability Management",960,868.73,0.904927083333333,2
"9868",43,"Identity & Access Management, Incident response",840,802.81,0.95572619047619,2
"9869",43,"Identity & Access Management, Incident response (Industrial Control Systems)",930,892.81,0.960010752688172,2
"9870",43,"Identity & Access Management, Network Monitoring & Intrusion Detection",780,742.81,0.952320512820513,2
"9871",43,"Identity & Access Management, Secure Operations",930,892.81,0.960010752688172,2
"9872",43,"Identity & Access Management, Secure Operations (Industrial control systems)",990,952.81,0.962434343434343,2
"9873",43,"Identity & Access Management, Secure System Architecture & Design",1050,992.43,0.945171428571429,2
"9874",43,"Identity & Access Management, Secure System Architecture & Design (Industrial Control Systems)",1140,1082.43,0.9495,2
"9875",43,"Identity & Access Management, Secure System Development",1050,992.43,0.945171428571429,2
"9876",43,"Identity & Access Management, Secure System Development (Industrial Control Systems)",1140,1082.43,0.9495,2
"9877",43,"Identity & Access Management, Security Testing",1020,962.43,0.943558823529412,2
"9878",43,"Identity & Access Management, Vulnerability Management",900,825.62,0.917355555555556,2
"9879",43,"Incident response, Incident response (Industrial Control Systems)",750,750,1,2
"9880",43,"Incident response, Network Monitoring & Intrusion Detection",600,600,1,2
"9881",43,"Incident response, Secure Operations",750,750,1,2
"9882",43,"Incident response, Secure Operations (Industrial control systems)",810,810,1,2
"9883",43,"Incident response, Secure System Architecture & Design",870,849.62,0.976574712643678,2
"9884",43,"Incident response, Secure System Architecture & Design (Industrial Control Systems)",960,939.62,0.978770833333333,2
"9885",43,"Incident response, Secure System Development",870,849.62,0.976574712643678,2
"9886",43,"Incident response, Secure System Development (Industrial Control Systems)",960,939.62,0.978770833333333,2
"9887",43,"Incident response, Security Testing",840,819.62,0.975738095238095,2
"9888",43,"Incident response, Vulnerability Management",720,682.81,0.948347222222222,2
"9889",43,"Incident response (Industrial Control Systems), Network Monitoring & Intrusion Detection",690,690,1,2
"9890",43,"Incident response (Industrial Control Systems), Secure Operations",840,840,1,2
"9891",43,"Incident response (Industrial Control Systems), Secure Operations (Industrial control systems)",900,900,1,2
"9892",43,"Incident response (Industrial Control Systems), Secure System Architecture & Design",960,939.62,0.978770833333333,2
"9893",43,"Incident response (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",1050,1029.62,0.980590476190476,2
"9894",43,"Incident response (Industrial Control Systems), Secure System Development",960,939.62,0.978770833333333,2
"9895",43,"Incident response (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1050,1029.62,0.980590476190476,2
"9896",43,"Incident response (Industrial Control Systems), Security Testing",930,909.62,0.978086021505376,2
"9897",43,"Incident response (Industrial Control Systems), Vulnerability Management",810,772.81,0.954086419753086,2
"9898",43,"Network Monitoring & Intrusion Detection, Secure Operations",690,690,1,2
"9899",43,"Network Monitoring & Intrusion Detection, Secure Operations (Industrial control systems)",750,750,1,2
"9900",43,"Network Monitoring & Intrusion Detection, Secure System Architecture & Design",810,789.62,0.97483950617284,2
"9901",43,"Network Monitoring & Intrusion Detection, Secure System Architecture & Design (Industrial Control Systems)",900,879.62,0.977355555555556,2
"9902",43,"Network Monitoring & Intrusion Detection, Secure System Development",810,789.62,0.97483950617284,2
"9903",43,"Network Monitoring & Intrusion Detection, Secure System Development (Industrial Control Systems)",900,879.62,0.977355555555556,2
"9904",43,"Network Monitoring & Intrusion Detection, Security Testing",780,759.62,0.973871794871795,2
"9905",43,"Network Monitoring & Intrusion Detection, Vulnerability Management",660,622.81,0.943651515151515,2
"9906",43,"Secure Operations, Secure Operations (Industrial control systems)",900,900,1,2
"9907",43,"Secure Operations, Secure System Architecture & Design",960,939.62,0.978770833333333,2
"9908",43,"Secure Operations, Secure System Architecture & Design (Industrial Control Systems)",1050,1029.62,0.980590476190476,2
"9909",43,"Secure Operations, Secure System Development",960,939.62,0.978770833333333,2
"9910",43,"Secure Operations, Secure System Development (Industrial Control Systems)",1050,1029.62,0.980590476190476,2
"9911",43,"Secure Operations, Security Testing",930,909.62,0.978086021505376,2
"9912",43,"Secure Operations, Vulnerability Management",810,772.81,0.954086419753086,2
"9913",43,"Secure Operations (Industrial control systems), Secure System Architecture & Design",1020,999.62,0.980019607843137,2
"9914",43,"Secure Operations (Industrial control systems), Secure System Architecture & Design (Industrial Control Systems)",1110,1089.62,0.98163963963964,2
"9915",43,"Secure Operations (Industrial control systems), Secure System Development",1020,999.62,0.980019607843137,2
"9916",43,"Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",1110,1089.62,0.98163963963964,2
"9917",43,"Secure Operations (Industrial control systems), Security Testing",990,969.62,0.979414141414141,2
"9918",43,"Secure Operations (Industrial control systems), Vulnerability Management",870,832.81,0.957252873563218,2
"9919",43,"Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",1170,1129.24,0.965162393162393,2
"9920",43,"Secure System Architecture & Design, Secure System Development",1080,1039.24,0.962259259259259,2
"9921",43,"Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",1170,1129.24,0.965162393162393,2
"9922",43,"Secure System Architecture & Design, Security Testing",1050,1009.24,0.961180952380952,2
"9923",43,"Secure System Architecture & Design, Vulnerability Management",930,872.43,0.938096774193548,2
"9924",43,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development",1170,1129.24,0.965162393162393,2
"9925",43,"Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",1260,1219.24,0.967650793650794,2
"9926",43,"Secure System Architecture & Design (Industrial Control Systems), Security Testing",1140,1099.24,0.964245614035088,2
"9927",43,"Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",1020,962.43,0.943558823529412,2
"9928",43,"Secure System Development, Secure System Development (Industrial Control Systems)",1170,1129.24,0.965162393162393,2
"9929",43,"Secure System Development, Security Testing",1050,1009.24,0.961180952380952,2
"9930",43,"Secure System Development, Vulnerability Management",930,872.43,0.938096774193548,2
"9931",43,"Secure System Development (Industrial Control Systems), Security Testing",1140,1099.24,0.964245614035088,2
"9932",43,"Secure System Development (Industrial Control Systems), Vulnerability Management",1020,962.43,0.943558823529412,2
"9933",43,"Security Testing, Vulnerability Management",900,842.43,0.936033333333333,2
"9934",44,"Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator)",870,0,0,2
"9935",44,"Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance",810,0,0,2
"9936",44,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management",690,0,0,2
"9937",44,"Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems)",750,0,0,2
"9938",44,"Cryptography & Communications Security (Cryptographer), Cyber Security Management",1320,0,0,2
"9939",44,"Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence",870,0,0,2
"9940",44,"Cryptography & Communications Security (Cryptographer), Data Protection & Privacy",780,0,0,2
"9941",44,"Cryptography & Communications Security (Cryptographer), Digital Forensics",930,0,0,2
"9942",44,"Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems)",1020,0,0,2
"9943",44,"Cryptography & Communications Security (Cryptographer), Identity & Access Management",960,0,0,2
"9944",44,"Cryptography & Communications Security (Cryptographer), Incident response",780,0,0,2
"9945",44,"Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems)",870,0,0,2
"9946",44,"Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection",720,0,0,2
"9947",44,"Cryptography & Communications Security (Cryptographer), Secure Operations",870,0,0,2
"9948",44,"Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems)",930,0,0,2
"9949",44,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design",990,0,0,2
"9950",44,"Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems)",1080,0,0,2
"9951",44,"Cryptography & Communications Security (Cryptographer), Secure System Development",990,0,0,2
"9952",44,"Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems)",1080,0,0,2
"9953",44,"Cryptography & Communications Security (Cryptographer), Security Testing",960,0,0,2
"9954",44,"Cryptography & Communications Security (Cryptographer), Vulnerability Management",840,0,0,2
"9955",44,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance",780,0,0,2
"9956",44,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management",660,0,0,2
"9957",44,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems)",720,0,0,2
"9958",44,"Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management",1290,0,0,2
"9959",44,"Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence",840,0,0,2
"9960",44,"Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy",750,0,0,2
"9961",44,"Cryptography & Communications Security (Secure Communications Operator), Digital Forensics",900,0,0,2
"9962",44,"Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems)",990,0,0,2
"9963",44,"Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management",930,0,0,2
"9964",44,"Cryptography & Communications Security (Secure Communications Operator), Incident response",750,0,0,2
"9965",44,"Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems)",840,0,0,2
