"","id","permutation","test_max","reference_max","alignment_index","n_permutations"
"2299","10","Secure System Architecture & Design, Security Testing",120,200,0.6,2
"2300","10","Secure System Architecture & Design, Vulnerability Management",120,200,0.6,2
"2301","10","Secure System Architecture & Design (Industrial Control Systems), Secure System Development",0,0,NA,2
"2302","10","Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,2
"2303","10","Secure System Architecture & Design (Industrial Control Systems), Security Testing",120,200,0.6,2
"2304","10","Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"2305","10","Secure System Development, Secure System Development (Industrial Control Systems)",0,0,NA,2
"2306","10","Secure System Development, Security Testing",120,200,0.6,2
"2307","10","Secure System Development, Vulnerability Management",120,200,0.6,2
"2308","10","Secure System Development (Industrial Control Systems), Security Testing",120,200,0.6,2
"2309","10","Secure System Development (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"2310","10","Security Testing, Vulnerability Management",120,200,0.6,2
"2311","11","Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator)",0,0,NA,2
"2312","11","Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance",30,100,0.3,2
"2313","11","Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management",0,0,NA,2
"2314","11","Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"2315","11","Cryptography & Communications Security (Cryptographer), Cyber Security Management",90,250.21,0.359697853802806,2
"2316","11","Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2317","11","Cryptography & Communications Security (Cryptographer), Data Protection & Privacy",0,0,NA,2
"2318","11","Cryptography & Communications Security (Cryptographer), Digital Forensics",110.21,150.21,0.73370614473071,2
"2319","11","Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2320","11","Cryptography & Communications Security (Cryptographer), Identity & Access Management",30,100,0.3,2
"2321","11","Cryptography & Communications Security (Cryptographer), Incident response",150,250.21,0.599496423004676,2
"2322","11","Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2323","11","Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection",90,200,0.45,2
"2324","11","Cryptography & Communications Security (Cryptographer), Secure Operations",60,150.21,0.399440782903934,2
"2325","11","Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2326","11","Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design",0,0,NA,2
"2327","11","Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2328","11","Cryptography & Communications Security (Cryptographer), Secure System Development",0,0,NA,2
"2329","11","Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems)",0,0,NA,2
"2330","11","Cryptography & Communications Security (Cryptographer), Security Testing",120,200,0.6,2
"2331","11","Cryptography & Communications Security (Cryptographer), Vulnerability Management",120,200,0.6,2
"2332","11","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance",30,100,0.3,2
"2333","11","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management",0,0,NA,2
"2334","11","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"2335","11","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management",90,250.21,0.359697853802806,2
"2336","11","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2337","11","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy",0,0,NA,2
"2338","11","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics",110.21,150.21,0.73370614473071,2
"2339","11","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2340","11","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management",30,100,0.3,2
"2341","11","Cryptography & Communications Security (Secure Communications Operator), Incident response",150,250.21,0.599496423004676,2
"2342","11","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2343","11","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection",90,200,0.45,2
"2344","11","Cryptography & Communications Security (Secure Communications Operator), Secure Operations",60,150.21,0.399440782903934,2
"2345","11","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2346","11","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design",0,0,NA,2
"2347","11","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2348","11","Cryptography & Communications Security (Secure Communications Operator), Secure System Development",0,0,NA,2
"2349","11","Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems)",0,0,NA,2
"2350","11","Cryptography & Communications Security (Secure Communications Operator), Security Testing",120,200,0.6,2
"2351","11","Cryptography & Communications Security (Secure Communications Operator), Vulnerability Management",120,200,0.6,2
"2352","11","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management",30,100,0.3,2
"2353","11","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management (Industrial Control Systems)",30,100,0.3,2
"2354","11","Cyber Security Audit & Assurance, Cyber Security Management",90,250.21,0.359697853802806,2
"2355","11","Cyber Security Audit & Assurance, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2356","11","Cyber Security Audit & Assurance, Data Protection & Privacy",30,100,0.3,2
"2357","11","Cyber Security Audit & Assurance, Digital Forensics",110.21,150.21,0.73370614473071,2
"2358","11","Cyber Security Audit & Assurance, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2359","11","Cyber Security Audit & Assurance, Identity & Access Management",30,100,0.3,2
"2360","11","Cyber Security Audit & Assurance, Incident response",150,250.21,0.599496423004676,2
"2361","11","Cyber Security Audit & Assurance, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2362","11","Cyber Security Audit & Assurance, Network Monitoring & Intrusion Detection",90,200,0.45,2
"2363","11","Cyber Security Audit & Assurance, Secure Operations",60,150.21,0.399440782903934,2
"2364","11","Cyber Security Audit & Assurance, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2365","11","Cyber Security Audit & Assurance, Secure System Architecture & Design",30,100,0.3,2
"2366","11","Cyber Security Audit & Assurance, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,2
"2367","11","Cyber Security Audit & Assurance, Secure System Development",30,100,0.3,2
"2368","11","Cyber Security Audit & Assurance, Secure System Development (Industrial Control Systems)",30,100,0.3,2
"2369","11","Cyber Security Audit & Assurance, Security Testing",120,200,0.6,2
"2370","11","Cyber Security Audit & Assurance, Vulnerability Management",120,200,0.6,2
"2371","11","Cyber Security Governance & Risk Management, Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"2372","11","Cyber Security Governance & Risk Management, Cyber Security Management",90,250.21,0.359697853802806,2
"2373","11","Cyber Security Governance & Risk Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2374","11","Cyber Security Governance & Risk Management, Data Protection & Privacy",0,0,NA,2
"2375","11","Cyber Security Governance & Risk Management, Digital Forensics",110.21,150.21,0.73370614473071,2
"2376","11","Cyber Security Governance & Risk Management, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2377","11","Cyber Security Governance & Risk Management, Identity & Access Management",30,100,0.3,2
"2378","11","Cyber Security Governance & Risk Management, Incident response",150,250.21,0.599496423004676,2
"2379","11","Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2380","11","Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",90,200,0.45,2
"2381","11","Cyber Security Governance & Risk Management, Secure Operations",60,150.21,0.399440782903934,2
"2382","11","Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2383","11","Cyber Security Governance & Risk Management, Secure System Architecture & Design",0,0,NA,2
"2384","11","Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2385","11","Cyber Security Governance & Risk Management, Secure System Development",0,0,NA,2
"2386","11","Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",0,0,NA,2
"2387","11","Cyber Security Governance & Risk Management, Security Testing",120,200,0.6,2
"2388","11","Cyber Security Governance & Risk Management, Vulnerability Management",120,200,0.6,2
"2389","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Security Management",90,250.21,0.359697853802806,2
"2390","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2391","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Data Protection & Privacy",0,0,NA,2
"2392","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics",110.21,150.21,0.73370614473071,2
"2393","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2394","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Identity & Access Management",30,100,0.3,2
"2395","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,2
"2396","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2397","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Network Monitoring & Intrusion Detection",90,200,0.45,2
"2398","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations",60,150.21,0.399440782903934,2
"2399","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2400","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design",0,0,NA,2
"2401","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2402","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development",0,0,NA,2
"2403","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,2
"2404","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Security Testing",120,200,0.6,2
"2405","11","Cyber Security Governance & Risk Management (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"2406","11","Cyber Security Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2407","11","Cyber Security Management, Data Protection & Privacy",90,250.21,0.359697853802806,2
"2408","11","Cyber Security Management, Digital Forensics",110.21,250.21,0.440470005195636,2
"2409","11","Cyber Security Management, Digital Forensics (Industrial Control Systems)",110.21,250.21,0.440470005195636,2
"2410","11","Cyber Security Management, Identity & Access Management",90,250.21,0.359697853802806,2
"2411","11","Cyber Security Management, Incident response",150,250.21,0.599496423004676,2
"2412","11","Cyber Security Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2413","11","Cyber Security Management, Network Monitoring & Intrusion Detection",90,250.21,0.359697853802806,2
"2414","11","Cyber Security Management, Secure Operations",90,250.21,0.359697853802806,2
"2415","11","Cyber Security Management, Secure Operations (Industrial control systems)",90,250.21,0.359697853802806,2
"2416","11","Cyber Security Management, Secure System Architecture & Design",90,250.21,0.359697853802806,2
"2417","11","Cyber Security Management, Secure System Architecture & Design (Industrial Control Systems)",90,250.21,0.359697853802806,2
"2418","11","Cyber Security Management, Secure System Development",90,250.21,0.359697853802806,2
"2419","11","Cyber Security Management, Secure System Development (Industrial Control Systems)",90,250.21,0.359697853802806,2
"2420","11","Cyber Security Management, Security Testing",120,250.21,0.479597138403741,2
"2421","11","Cyber Security Management, Vulnerability Management",120,250.21,0.479597138403741,2
"2422","11","Cyber Threat Intelligence, Data Protection & Privacy",210,250.21,0.839294992206546,2
"2423","11","Cyber Threat Intelligence, Digital Forensics",210,250.21,0.839294992206546,2
"2424","11","Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",210,250.21,0.839294992206546,2
"2425","11","Cyber Threat Intelligence, Identity & Access Management",210,250.21,0.839294992206546,2
"2426","11","Cyber Threat Intelligence, Incident response",210,250.21,0.839294992206546,2
"2427","11","Cyber Threat Intelligence, Incident response (Industrial Control Systems)",210,250.21,0.839294992206546,2
"2428","11","Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",210,250.21,0.839294992206546,2
"2429","11","Cyber Threat Intelligence, Secure Operations",210,250.21,0.839294992206546,2
"2430","11","Cyber Threat Intelligence, Secure Operations (Industrial control systems)",210,250.21,0.839294992206546,2
"2431","11","Cyber Threat Intelligence, Secure System Architecture & Design",210,250.21,0.839294992206546,2
"2432","11","Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",210,250.21,0.839294992206546,2
"2433","11","Cyber Threat Intelligence, Secure System Development",210,250.21,0.839294992206546,2
"2434","11","Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",210,250.21,0.839294992206546,2
"2435","11","Cyber Threat Intelligence, Security Testing",210,250.21,0.839294992206546,2
"2436","11","Cyber Threat Intelligence, Vulnerability Management",210,250.21,0.839294992206546,2
"2437","11","Data Protection & Privacy, Digital Forensics",110.21,150.21,0.73370614473071,2
"2438","11","Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2439","11","Data Protection & Privacy, Identity & Access Management",30,100,0.3,2
"2440","11","Data Protection & Privacy, Incident response",150,250.21,0.599496423004676,2
"2441","11","Data Protection & Privacy, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2442","11","Data Protection & Privacy, Network Monitoring & Intrusion Detection",90,200,0.45,2
"2443","11","Data Protection & Privacy, Secure Operations",60,150.21,0.399440782903934,2
"2444","11","Data Protection & Privacy, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2445","11","Data Protection & Privacy, Secure System Architecture & Design",0,0,NA,2
"2446","11","Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2447","11","Data Protection & Privacy, Secure System Development",0,0,NA,2
"2448","11","Data Protection & Privacy, Secure System Development (Industrial Control Systems)",0,0,NA,2
"2449","11","Data Protection & Privacy, Security Testing",120,200,0.6,2
"2450","11","Data Protection & Privacy, Vulnerability Management",120,200,0.6,2
"2451","11","Digital Forensics, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2452","11","Digital Forensics, Identity & Access Management",110.21,150.21,0.73370614473071,2
"2453","11","Digital Forensics, Incident response",150,250.21,0.599496423004676,2
"2454","11","Digital Forensics, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2455","11","Digital Forensics, Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"2456","11","Digital Forensics, Secure Operations",110.21,150.21,0.73370614473071,2
"2457","11","Digital Forensics, Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"2458","11","Digital Forensics, Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"2459","11","Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2460","11","Digital Forensics, Secure System Development",110.21,150.21,0.73370614473071,2
"2461","11","Digital Forensics, Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2462","11","Digital Forensics, Security Testing",120,200,0.6,2
"2463","11","Digital Forensics, Vulnerability Management",120,200,0.6,2
"2464","11","Digital Forensics (Industrial Control Systems), Identity & Access Management",110.21,150.21,0.73370614473071,2
"2465","11","Digital Forensics (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,2
"2466","11","Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2467","11","Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"2468","11","Digital Forensics (Industrial Control Systems), Secure Operations",110.21,150.21,0.73370614473071,2
"2469","11","Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"2470","11","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"2471","11","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2472","11","Digital Forensics (Industrial Control Systems), Secure System Development",110.21,150.21,0.73370614473071,2
"2473","11","Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2474","11","Digital Forensics (Industrial Control Systems), Security Testing",120,200,0.6,2
"2475","11","Digital Forensics (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"2476","11","Identity & Access Management, Incident response",150,250.21,0.599496423004676,2
"2477","11","Identity & Access Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2478","11","Identity & Access Management, Network Monitoring & Intrusion Detection",90,200,0.45,2
"2479","11","Identity & Access Management, Secure Operations",60,150.21,0.399440782903934,2
"2480","11","Identity & Access Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2481","11","Identity & Access Management, Secure System Architecture & Design",30,100,0.3,2
"2482","11","Identity & Access Management, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,2
"2483","11","Identity & Access Management, Secure System Development",30,100,0.3,2
"2484","11","Identity & Access Management, Secure System Development (Industrial Control Systems)",30,100,0.3,2
"2485","11","Identity & Access Management, Security Testing",120,200,0.6,2
"2486","11","Identity & Access Management, Vulnerability Management",120,200,0.6,2
"2487","11","Incident response, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2488","11","Incident response, Network Monitoring & Intrusion Detection",150,250.21,0.599496423004676,2
"2489","11","Incident response, Secure Operations",150,250.21,0.599496423004676,2
"2490","11","Incident response, Secure Operations (Industrial control systems)",150,250.21,0.599496423004676,2
"2491","11","Incident response, Secure System Architecture & Design",150,250.21,0.599496423004676,2
"2492","11","Incident response, Secure System Architecture & Design (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2493","11","Incident response, Secure System Development",150,250.21,0.599496423004676,2
"2494","11","Incident response, Secure System Development (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2495","11","Incident response, Security Testing",150,250.21,0.599496423004676,2
"2496","11","Incident response, Vulnerability Management",150,250.21,0.599496423004676,2
"2497","11","Incident response (Industrial Control Systems), Network Monitoring & Intrusion Detection",150,250.21,0.599496423004676,2
"2498","11","Incident response (Industrial Control Systems), Secure Operations",150,250.21,0.599496423004676,2
"2499","11","Incident response (Industrial Control Systems), Secure Operations (Industrial control systems)",150,250.21,0.599496423004676,2
"2500","11","Incident response (Industrial Control Systems), Secure System Architecture & Design",150,250.21,0.599496423004676,2
"2501","11","Incident response (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2502","11","Incident response (Industrial Control Systems), Secure System Development",150,250.21,0.599496423004676,2
"2503","11","Incident response (Industrial Control Systems), Secure System Development (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2504","11","Incident response (Industrial Control Systems), Security Testing",150,250.21,0.599496423004676,2
"2505","11","Incident response (Industrial Control Systems), Vulnerability Management",150,250.21,0.599496423004676,2
"2506","11","Network Monitoring & Intrusion Detection, Secure Operations",90,200,0.45,2
"2507","11","Network Monitoring & Intrusion Detection, Secure Operations (Industrial control systems)",90,200,0.45,2
"2508","11","Network Monitoring & Intrusion Detection, Secure System Architecture & Design",90,200,0.45,2
"2509","11","Network Monitoring & Intrusion Detection, Secure System Architecture & Design (Industrial Control Systems)",90,200,0.45,2
"2510","11","Network Monitoring & Intrusion Detection, Secure System Development",90,200,0.45,2
"2511","11","Network Monitoring & Intrusion Detection, Secure System Development (Industrial Control Systems)",90,200,0.45,2
"2512","11","Network Monitoring & Intrusion Detection, Security Testing",120,200,0.6,2
"2513","11","Network Monitoring & Intrusion Detection, Vulnerability Management",120,200,0.6,2
"2514","11","Secure Operations, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2515","11","Secure Operations, Secure System Architecture & Design",60,150.21,0.399440782903934,2
"2516","11","Secure Operations, Secure System Architecture & Design (Industrial Control Systems)",60,150.21,0.399440782903934,2
"2517","11","Secure Operations, Secure System Development",60,150.21,0.399440782903934,2
"2518","11","Secure Operations, Secure System Development (Industrial Control Systems)",60,150.21,0.399440782903934,2
"2519","11","Secure Operations, Security Testing",120,200,0.6,2
"2520","11","Secure Operations, Vulnerability Management",120,200,0.6,2
"2521","11","Secure Operations (Industrial control systems), Secure System Architecture & Design",60,150.21,0.399440782903934,2
"2522","11","Secure Operations (Industrial control systems), Secure System Architecture & Design (Industrial Control Systems)",60,150.21,0.399440782903934,2
"2523","11","Secure Operations (Industrial control systems), Secure System Development",60,150.21,0.399440782903934,2
"2524","11","Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",60,150.21,0.399440782903934,2
"2525","11","Secure Operations (Industrial control systems), Security Testing",120,200,0.6,2
"2526","11","Secure Operations (Industrial control systems), Vulnerability Management",120,200,0.6,2
"2527","11","Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2528","11","Secure System Architecture & Design, Secure System Development",0,0,NA,2
"2529","11","Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",0,0,NA,2
"2530","11","Secure System Architecture & Design, Security Testing",120,200,0.6,2
"2531","11","Secure System Architecture & Design, Vulnerability Management",120,200,0.6,2
"2532","11","Secure System Architecture & Design (Industrial Control Systems), Secure System Development",0,0,NA,2
"2533","11","Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,2
"2534","11","Secure System Architecture & Design (Industrial Control Systems), Security Testing",120,200,0.6,2
"2535","11","Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"2536","11","Secure System Development, Secure System Development (Industrial Control Systems)",0,0,NA,2
"2537","11","Secure System Development, Security Testing",120,200,0.6,2
"2538","11","Secure System Development, Vulnerability Management",120,200,0.6,2
"2539","11","Secure System Development (Industrial Control Systems), Security Testing",120,200,0.6,2
"2540","11","Secure System Development (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"2541","11","Security Testing, Vulnerability Management",120,200,0.6,2
"2542","12","Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator)",0,0,NA,2
"2543","12","Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance",30,100,0.3,2
"2544","12","Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management",0,0,NA,2
"2545","12","Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"2546","12","Cryptography & Communications Security (Cryptographer), Cyber Security Management",90,250.21,0.359697853802806,2
"2547","12","Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2548","12","Cryptography & Communications Security (Cryptographer), Data Protection & Privacy",0,0,NA,2
"2549","12","Cryptography & Communications Security (Cryptographer), Digital Forensics",110.21,150.21,0.73370614473071,2
"2550","12","Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2551","12","Cryptography & Communications Security (Cryptographer), Identity & Access Management",30,100,0.3,2
"2552","12","Cryptography & Communications Security (Cryptographer), Incident response",150,250.21,0.599496423004676,2
"2553","12","Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2554","12","Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection",90,200,0.45,2
"2555","12","Cryptography & Communications Security (Cryptographer), Secure Operations",60,150.21,0.399440782903934,2
"2556","12","Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2557","12","Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design",0,0,NA,2
"2558","12","Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2559","12","Cryptography & Communications Security (Cryptographer), Secure System Development",0,0,NA,2
"2560","12","Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems)",0,0,NA,2
"2561","12","Cryptography & Communications Security (Cryptographer), Security Testing",120,200,0.6,2
"2562","12","Cryptography & Communications Security (Cryptographer), Vulnerability Management",120,200,0.6,2
"2563","12","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance",30,100,0.3,2
"2564","12","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management",0,0,NA,2
"2565","12","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"2566","12","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management",90,250.21,0.359697853802806,2
"2567","12","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2568","12","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy",0,0,NA,2
"2569","12","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics",110.21,150.21,0.73370614473071,2
"2570","12","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2571","12","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management",30,100,0.3,2
"2572","12","Cryptography & Communications Security (Secure Communications Operator), Incident response",150,250.21,0.599496423004676,2
"2573","12","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2574","12","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection",90,200,0.45,2
"2575","12","Cryptography & Communications Security (Secure Communications Operator), Secure Operations",60,150.21,0.399440782903934,2
"2576","12","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"2577","12","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design",0,0,NA,2
"2578","12","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"2579","12","Cryptography & Communications Security (Secure Communications Operator), Secure System Development",0,0,NA,2
"2580","12","Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems)",0,0,NA,2
"2581","12","Cryptography & Communications Security (Secure Communications Operator), Security Testing",120,200,0.6,2
"2582","12","Cryptography & Communications Security (Secure Communications Operator), Vulnerability Management",120,200,0.6,2
"2583","12","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management",30,100,0.3,2
"2584","12","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management (Industrial Control Systems)",30,100,0.3,2
"2585","12","Cyber Security Audit & Assurance, Cyber Security Management",90,250.21,0.359697853802806,2
"2586","12","Cyber Security Audit & Assurance, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"2587","12","Cyber Security Audit & Assurance, Data Protection & Privacy",30,100,0.3,2
"2588","12","Cyber Security Audit & Assurance, Digital Forensics",110.21,150.21,0.73370614473071,2
"2589","12","Cyber Security Audit & Assurance, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"2590","12","Cyber Security Audit & Assurance, Identity & Access Management",30,100,0.3,2
"2591","12","Cyber Security Audit & Assurance, Incident response",150,250.21,0.599496423004676,2
"2592","12","Cyber Security Audit & Assurance, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"2593","12","Cyber Security Audit & Assurance, Network Monitoring & Intrusion Detection",90,200,0.45,2
