id,Specialism,reference_sum,test_sum,alignment_index,alignment_type
46,Secure System Architecture & Design,540,302.28,0.5597777777777777,personal
46,Secure System Architecture & Design (Industrial Control Systems),630,316.23999999999995,0.5019682539682538,personal
46,Secure System Development,540,302.28,0.5597777777777777,personal
46,Secure System Development (Industrial Control Systems),630,316.23999999999995,0.5019682539682538,personal
46,Security Testing,510,427.78000000000003,0.8387843137254902,personal
46,Vulnerability Management,390,312.9,0.8023076923076923,personal
47,Cryptography & Communications Security (Cryptographer),450,150.55,0.3345555555555556,personal
47,Cryptography & Communications Security (Secure Communications Operator),420,150.55,0.35845238095238097,personal
47,Cyber Security Audit & Assurance,360,102.69,0.28525,personal
47,Cyber Security Governance & Risk Management,240,58.94,0.24558333333333332,personal
47,Cyber Security Governance & Risk Management (Industrial Control Systems),300,79.57,0.2652333333333333,personal
47,Cyber Security Management,870,370.66,0.42604597701149427,personal
47,Cyber Threat Intelligence,420,240.54000000000002,0.5727142857142857,personal
47,Data Protection & Privacy,330,87.1,0.2639393939393939,personal
47,Digital Forensics,480,189.14,0.3940416666666666,personal
47,Digital Forensics (Industrial Control Systems),570,209.76999999999998,0.3680175438596491,personal
47,Identity & Access Management,510,212.51999999999998,0.41670588235294115,personal
47,Incident response,330,210,0.6363636363636364,personal
47,Incident response (Industrial Control Systems),420,230.63,0.5491190476190476,personal
47,Network Monitoring & Intrusion Detection,270,209.89,0.7773703703703703,personal
47,Secure Operations,420,306.45,0.7296428571428571,personal
47,Secure Operations (Industrial control systems),480,327.08,0.6814166666666667,personal
47,Secure System Architecture & Design,540,125.42,0.23225925925925925,personal
47,Secure System Architecture & Design (Industrial Control Systems),630,146.05,0.23182539682539685,personal
47,Secure System Development,540,125.42,0.23225925925925925,personal
47,Secure System Development (Industrial Control Systems),630,146.05,0.23182539682539685,personal
47,Security Testing,510,147.85000000000002,0.2899019607843138,personal
47,Vulnerability Management,390,265.19,0.679974358974359,personal
48,Cryptography & Communications Security (Cryptographer),450,232.53,0.5167333333333334,personal
48,Cryptography & Communications Security (Secure Communications Operator),420,232.53,0.5536428571428571,personal
48,Cyber Security Audit & Assurance,360,279.53000000000003,0.7764722222222223,personal
48,Cyber Security Governance & Risk Management,240,217.71,0.9071250000000001,personal
48,Cyber Security Governance & Risk Management (Industrial Control Systems),300,247.07,0.8235666666666667,personal
48,Cyber Security Management,870,720.4100000000001,0.8280574712643679,personal
48,Cyber Threat Intelligence,420,251.77,0.599452380952381,personal
48,Data Protection & Privacy,330,243.22000000000003,0.7370303030303031,personal
48,Digital Forensics,480,278.72,0.5806666666666668,personal
48,Digital Forensics (Industrial Control Systems),570,308.08000000000004,0.5404912280701755,personal
48,Identity & Access Management,510,350.46000000000004,0.6871764705882354,personal
48,Incident response,330,225.76000000000002,0.6841212121212121,personal
48,Incident response (Industrial Control Systems),420,255.12,0.6074285714285714,personal
48,Network Monitoring & Intrusion Detection,270,119.97999999999999,0.44437037037037036,personal
48,Secure Operations,420,235.76,0.5613333333333334,personal
48,Secure Operations (Industrial control systems),480,265.12,0.5523333333333333,personal
48,Secure System Architecture & Design,540,232.61,0.4307592592592593,personal
48,Secure System Architecture & Design (Industrial Control Systems),630,261.97,0.4158253968253969,personal
48,Secure System Development,540,232.61,0.4307592592592593,personal
48,Secure System Development (Industrial Control Systems),630,261.97,0.4158253968253969,personal
48,Security Testing,510,227.52999999999997,0.4461372549019607,personal
48,Vulnerability Management,390,220.57999999999998,0.5655897435897436,personal
49,Cryptography & Communications Security (Cryptographer),450,41.910000000000004,0.09313333333333335,personal
49,Cryptography & Communications Security (Secure Communications Operator),420,41.910000000000004,0.0997857142857143,personal
49,Cyber Security Audit & Assurance,360,160.42,0.44561111111111107,personal
49,Cyber Security Governance & Risk Management,240,126.60000000000001,0.5275000000000001,personal
49,Cyber Security Governance & Risk Management (Industrial Control Systems),300,126.60000000000001,0.42200000000000004,personal
49,Cyber Security Management,870,207.24999999999997,0.23821839080459767,personal
49,Cyber Threat Intelligence,420,91.86000000000001,0.21871428571428575,personal
49,Data Protection & Privacy,330,106.31,0.32215151515151513,personal
49,Digital Forensics,480,49.72,0.10358333333333333,personal
49,Digital Forensics (Industrial Control Systems),570,49.72,0.0872280701754386,personal
49,Identity & Access Management,510,117.93,0.23123529411764707,personal
49,Incident response,330,82.32000000000001,0.24945454545454548,personal
49,Incident response (Industrial Control Systems),420,82.32000000000001,0.196,personal
49,Network Monitoring & Intrusion Detection,270,51.449999999999996,0.19055555555555553,personal
49,Secure Operations,420,55.44,0.132,personal
49,Secure Operations (Industrial control systems),480,55.44,0.11549999999999999,personal
49,Secure System Architecture & Design,540,26.590000000000003,0.049240740740740745,personal
49,Secure System Architecture & Design (Industrial Control Systems),630,26.590000000000003,0.04220634920634921,personal
49,Secure System Development,540,26.590000000000003,0.049240740740740745,personal
49,Secure System Development (Industrial Control Systems),630,26.590000000000003,0.04220634920634921,personal
49,Security Testing,510,64.17,0.12582352941176472,personal
49,Vulnerability Management,390,81.45,0.20884615384615385,personal
50,Cryptography & Communications Security (Cryptographer),450,126.19,0.28042222222222224,personal
50,Cryptography & Communications Security (Secure Communications Operator),420,126.19,0.30045238095238097,personal
50,Cyber Security Audit & Assurance,360,311.83,0.8661944444444444,personal
50,Cyber Security Governance & Risk Management,240,240,1,personal
50,Cyber Security Governance & Risk Management (Industrial Control Systems),300,240,0.8,personal
50,Cyber Security Management,870,450.90999999999997,0.5182873563218391,personal
50,Cyber Threat Intelligence,420,190.48000000000002,0.45352380952380955,personal
50,Data Protection & Privacy,330,229.57,0.6956666666666667,personal
50,Digital Forensics,480,192.69,0.4014375,personal
50,Digital Forensics (Industrial Control Systems),570,192.69,0.3380526315789474,personal
50,Identity & Access Management,510,214.84,0.4212549019607843,personal
50,Incident response,330,130.48,0.39539393939393935,personal
50,Incident response (Industrial Control Systems),420,130.48,0.31066666666666665,personal
50,Network Monitoring & Intrusion Detection,270,136.67,0.5061851851851852,personal
50,Secure Operations,420,160.48,0.38209523809523804,personal
50,Secure Operations (Industrial control systems),480,160.48,0.3343333333333333,personal
50,Secure System Architecture & Design,540,76.13,0.14098148148148149,personal
50,Secure System Architecture & Design (Industrial Control Systems),630,76.13,0.12084126984126983,personal
50,Secure System Development,540,76.13,0.14098148148148149,personal
50,Secure System Development (Industrial Control Systems),630,76.13,0.12084126984126983,personal
50,Security Testing,510,200.97,0.39405882352941174,personal
50,Vulnerability Management,390,205.75,0.5275641025641026,personal
51,Cryptography & Communications Security (Cryptographer),450,107.44999999999999,0.23877777777777776,personal
51,Cryptography & Communications Security (Secure Communications Operator),420,107.44999999999999,0.2558333333333333,personal
51,Cyber Security Audit & Assurance,360,300.25,0.8340277777777778,personal
51,Cyber Security Governance & Risk Management,240,206.42000000000002,0.8600833333333334,personal
51,Cyber Security Governance & Risk Management (Industrial Control Systems),300,253.72000000000003,0.8457333333333334,personal
51,Cyber Security Management,870,497.6600000000001,0.5720229885057472,personal
51,Cyber Threat Intelligence,420,313.4,0.7461904761904762,personal
51,Data Protection & Privacy,330,203.36,0.6162424242424243,personal
51,Digital Forensics,480,217.85000000000002,0.4538541666666667,personal
51,Digital Forensics (Industrial Control Systems),570,265.15000000000003,0.4651754385964913,personal
51,Identity & Access Management,510,224.12000000000003,0.4394509803921569,personal
51,Incident response,330,232.37,0.7041515151515152,personal
51,Incident response (Industrial Control Systems),420,279.67,0.6658809523809525,personal
51,Network Monitoring & Intrusion Detection,270,152.12,0.5634074074074075,personal
51,Secure Operations,420,182.95000000000002,0.43559523809523815,personal
51,Secure Operations (Industrial control systems),480,230.25,0.4796875,personal
51,Secure System Architecture & Design,540,51.65,0.09564814814814815,personal
51,Secure System Architecture & Design (Industrial Control Systems),630,98.94999999999999,0.15706349206349204,personal
51,Secure System Development,540,51.65,0.09564814814814815,personal
51,Secure System Development (Industrial Control Systems),630,98.94999999999999,0.15706349206349204,personal
51,Security Testing,510,147.84000000000003,0.28988235294117654,personal
51,Vulnerability Management,390,215.70000000000002,0.5530769230769231,personal
52,Cryptography & Communications Security (Cryptographer),450,302.84,0.6729777777777777,personal
52,Cryptography & Communications Security (Secure Communications Operator),420,302.84,0.7210476190476189,personal
52,Cyber Security Audit & Assurance,360,328.83,0.9134166666666667,personal
52,Cyber Security Governance & Risk Management,240,219.26999999999998,0.9136249999999999,personal
52,Cyber Security Governance & Risk Management (Industrial Control Systems),300,279.27,0.9309,personal
52,Cyber Security Management,870,824.96,0.9482298850574713,personal
52,Cyber Threat Intelligence,420,371.39,0.8842619047619047,personal
52,Data Protection & Privacy,330,308.57,0.935060606060606,personal
52,Digital Forensics,480,426.41,0.8883541666666667,personal
52,Digital Forensics (Industrial Control Systems),570,501.31000000000006,0.8794912280701755,personal
52,Identity & Access Management,510,464.78999999999996,0.9113529411764705,personal
52,Incident response,330,316.13,0.9579696969696969,personal
52,Incident response (Industrial Control Systems),420,391.03,0.9310238095238095,personal
52,Network Monitoring & Intrusion Detection,270,223.32999999999998,0.8271481481481481,personal
52,Secure Operations,420,383.28999999999996,0.912595238095238,personal
52,Secure Operations (Industrial control systems),480,443.28999999999996,0.9235208333333332,personal
52,Secure System Architecture & Design,540,418.99,0.7759074074074074,personal
52,Secure System Architecture & Design (Industrial Control Systems),630,493.89,0.783952380952381,personal
52,Secure System Development,540,418.99,0.7759074074074074,personal
52,Secure System Development (Industrial Control Systems),630,493.89,0.783952380952381,personal
52,Security Testing,510,408.57,0.8011176470588235,personal
52,Vulnerability Management,390,362.21,0.9287435897435897,personal
53,Cryptography & Communications Security (Cryptographer),450,342.61,0.7613555555555556,personal
53,Cryptography & Communications Security (Secure Communications Operator),420,342.61,0.8157380952380953,personal
53,Cyber Security Audit & Assurance,360,309.01,0.8583611111111111,personal
53,Cyber Security Governance & Risk Management,240,228.39,0.9516249999999999,personal
53,Cyber Security Governance & Risk Management (Industrial Control Systems),300,288.39,0.9612999999999999,personal
53,Cyber Security Management,870,735.73,0.8456666666666667,personal
53,Cyber Threat Intelligence,420,312.45,0.7439285714285714,personal
53,Data Protection & Privacy,330,246.09,0.7457272727272727,personal
53,Digital Forensics,480,316.61,0.6596041666666667,personal
53,Digital Forensics (Industrial Control Systems),570,385.62,0.6765263157894736,personal
53,Identity & Access Management,510,425.10999999999996,0.833549019607843,personal
53,Incident response,330,267.55,0.8107575757575758,personal
53,Incident response (Industrial Control Systems),420,336.56,0.8013333333333333,personal
53,Network Monitoring & Intrusion Detection,270,224.53,0.83159259259259255,personal
53,Secure Operations,420,349.01,0.8309761904761904,personal
53,Secure Operations (Industrial control systems),480,409.01,0.8521041666666667,personal
53,Secure System Architecture & Design,540,396.52,0.7342962962962962,personal
53,Secure System Architecture & Design (Industrial Control Systems),630,465.53,0.7389365079365079,personal
53,Secure System Development,540,396.52,0.7342962962962962,personal
53,Secure System Development (Industrial Control Systems),630,465.53,0.7389365079365079,personal
53,Security Testing,510,382.34999999999997,0.7497058823529411,personal
53,Vulnerability Management,390,302.97,0.776846153846154,personal
54,Cryptography & Communications Security (Cryptographer),450,287.95,0.6398888888888888,personal
54,Cryptography & Communications Security (Secure Communications Operator),420,287.95,0.685595238095238,personal
54,Cyber Security Audit & Assurance,360,291.56,0.8098888888888889,personal
54,Cyber Security Governance & Risk Management,240,195.95,0.8164583333333333,personal
54,Cyber Security Governance & Risk Management (Industrial Control Systems),300,255.95,0.8531666666666666,personal
54,Cyber Security Management,870,695.3199999999999,0.7992183908045977,personal
54,Cyber Threat Intelligence,420,363.77,0.8661190476190476,personal
54,Data Protection & Privacy,330,226.02,0.6849090909090909,personal
54,Digital Forensics,480,346.79999999999995,0.7224999999999999,personal
54,Digital Forensics (Industrial Control Systems),570,416.61999999999995,0.7309122807017543,personal
54,Identity & Access Management,510,353.29,0.6927254901960784,personal
54,Incident response,330,309.88,0.939030303030303,personal
54,Incident response (Industrial Control Systems),420,379.7,0.904047619047619,personal
54,Network Monitoring & Intrusion Detection,270,269.99,0.9999629629629629,personal
54,Secure Operations,420,364.34,0.8674761904761904,personal
54,Secure Operations (Industrial control systems),480,424.34,0.8840416666666666,personal
54,Secure System Architecture & Design,540,364.81,0.6755740740740741,personal
54,Secure System Architecture & Design (Industrial Control Systems),630,434.63,0.6898888888888889,personal
54,Secure System Development,540,364.81,0.6755740740740741,personal
54,Secure System Development (Industrial Control Systems),630,434.63,0.6898888888888889,personal
54,Security Testing,510,392.11,0.7688431372549019,personal
54,Vulnerability Management,390,368.45,0.9447435897435897,personal
55,Cryptography & Communications Security (Cryptographer),450,33.52,0.0744888888888889,personal
55,Cryptography & Communications Security (Secure Communications Operator),420,33.52,0.07980952380952382,personal
55,Cyber Security Audit & Assurance,360,14.45,0.040138888888888884,personal
55,Cyber Security Governance & Risk Management,240,7.51,0.03129166666666667,personal
55,Cyber Security Governance & Risk Management (Industrial Control Systems),300,14.45,0.04816666666666666,personal
55,Cyber Security Management,870,56.94,0.06544827586206896,personal
55,Cyber Threat Intelligence,420,14.45,0.0344047619047619,personal
55,Data Protection & Privacy,330,33.52,0.10157575757575758,personal
55,Digital Forensics,480,14.45,0.030104166666666664,personal
55,Digital Forensics (Industrial Control Systems),570,21.39,0.037526315789473685,personal
55,Identity & Access Management,510,40.46,0.07933333333333334,personal
55,Incident response,330,6.94,0.02103030303030303,personal
55,Incident response (Industrial Control Systems),420,13.88,0.03304761904761905,personal
55,Network Monitoring & Intrusion Detection,270,6.94,0.025703703703703704,personal
55,Secure Operations,420,26.01,0.06192857142857143,personal
55,Secure Operations (Industrial control systems),480,32.95,0.06864583333333334,personal
55,Secure System Architecture & Design,540,9.54,0.017666666666666664,personal
55,Secure System Architecture & Design (Industrial Control Systems),630,16.48,0.02615873015873016,personal
55,Secure System Development,540,9.54,0.017666666666666664,personal
55,Secure System Development (Industrial Control Systems),630,16.48,0.02615873015873016,personal
55,Security Testing,510,23.99,0.047039215686274505,personal
55,Vulnerability Management,390,6.94,0.017794871794871797,personal
56,Cryptography & Communications Security (Cryptographer),450,262.19,0.5826444444444444,personal
56,Cryptography & Communications Security (Secure Communications Operator),420,257.71999999999997,0.6136190476190475,personal
56,Cyber Security Audit & Assurance,360,113.26,0.3146111111111111,personal
56,Cyber Security Governance & Risk Management,240,66.25,0.2760416666666667,personal
56,Cyber Security Governance & Risk Management (Industrial Control Systems),300,126.25,0.42083333333333334,personal
56,Cyber Security Management,870,427.68999999999994,0.4915977011494252,personal
56,Cyber Threat Intelligence,420,119.89,0.28545238095238096,personal
56,Data Protection & Privacy,330,183.59,0.5563333333333333,personal
56,Digital Forensics,480,165.16,0.34408333333333335,personal
56,Digital Forensics (Industrial Control Systems),570,232.38,0.40768421052631576,personal
56,Identity & Access Management,510,271.98,0.5332941176470588,personal
56,Incident response,330,94.37,0.285969696969697,personal
56,Incident response (Industrial Control Systems),420,161.59,0.38473809523809527,personal
56,Network Monitoring & Intrusion Detection,270,58.980000000000004,0.21844444444444447,personal
56,Secure Operations,420,169.76999999999998,0.4042142857142857,personal
56,Secure Operations (Industrial control systems),480,229.76999999999998,0.4786875,personal
56,Secure System Architecture & Design,540,193.87999999999997,0.359037037037037,personal
56,Secure System Architecture & Design (Industrial Control Systems),630,261.09999999999997,0.4144444444444444,personal
56,Secure System Development,540,193.87999999999997,0.359037037037037,personal
56,Secure System Development (Industrial Control Systems),630,261.09999999999997,0.4144444444444444,personal
56,Security Testing,510,106.18,0.20819607843137256,personal
56,Vulnerability Management,390,91.08,0.23353846153846153,personal
